rt @the_eastafrican: full story: burundi coup plotters get life imprisonment  
how al-shabaab raided kenyan military camp  via @africareview
democracy under threat as leaders fix polls and voters stay away  via @africareview
south african mps to debate 'no-confidence' motion against zuma  via @africareview
pistorius seeks to appeal against murder conviction  via @africareview
"saudi arabia, iran fight for africa's loyalty  via @africareview"
south african rand hits record low  via @africareview
president zuma dismisses third term bid rumour  via @africareview
car seeks lessons from rwanda on post-genocide recovery  via @africareview
rt @africaarguments: #mauritius: waiting on a second economic miracle  
waiguru: why ndii is wrong on what magufuli presidency means for uhuru’s reign  
"buhari's confidante admits guilt, returns money  via @africareview"
divisions as anc marks its unhappy birthday  via @africareview
toure throws tantrums over african player of the year award snub  via @africareview
ethiopian forces 'kill 140 oromo protesters'  via @africareview
south sudan rivals agree on cabinet positions  via @dailynation
president sirleaf roots for shorter presidential terms  via @africareview
gunmen open fire on tourist coach at cairo hotel  via @africareview
sierra leonean religious leaders oppose proposed abortion law  via @africareview
nigeria sharia court sentences cleric to death for blasphemy  via @africareview
somalia joins saudi backlash against iran  via @africareview
gambia orders female workers 'to cover hair'  via @africareview
rt @the_eastafrican: mixed fortunes for east africa's currencies -infographic  
candidates call for cancellation of car election results  via @africareview
ghana to get 'sin-free' facebook alternative  via @africareview
sudan cuts diplomatic relations with iran  via @africareview
kenyan regulator to decide on fate of gmo crops this month  via @africareview
transforming ethiopian agriculture  via @africareview
au to broker talks between sudan opposition and gov't  via @africareview
president nkurunziza threatens to fight au peacekeepers  via @africareview
french companies to assess the impact of ethiopian dam  via @africareview
car voters flock to elect president in push for peace  via @africareview
mtn faces fresh allegations of hosting pirate radio biafra  via @africareview
pro-biafra secessionist apologises to buhari  via @africareview
fury over release of senegalese gays  via @africareview
commission proposes drastic reduction in number of kenyan mps  via @africareview
car votes to heal sectarian divide  via @africareview
gambia criminalises female 'cut'  via @africareview
guinea declared free of ebola virus  via @africareview
police storm uganda opposition rally  via @africareview
africa today at a glance  via @africareview
"110 journalists killed in 2015, most in 'peaceful' countries: rsf  via @africareview"
guinea to be declared free of ebola virus  via @africareview
burundi rivals told to stop violence  via @africareview
africa today at a glance  via @africareview
foreign powers want end to museveni stay - besigye  via @africareview
security tight for volatile central africa's landmark elections  via @africareview
benin pm lionel zinsou escapes from helicopter crash  via @africareview
de klerk criticises rhodes statue removal campaign  via @africareview
burundi talks to resume in entebbe amid calls to unsc to veto au plan  via @africareview
15 senior south sudan officers named in recruitment of child soldiers  via @africareview
nigeria boko haram: militants 'close to defeat' - buhari  via @africareview
somalia bans christmas celebrations  via @africareview
"rt @thecitizentz: home affairs minister charles kitwanga wednesday says come jan 1st, govt will launch a crackdown on illegal migrants acro…"
"rt @the_eastafrican: burundi mps reject african union troops, say force will violate sovereignty "
rt @the_eastafrican: low cost airline fastjet to start flying to nairobi from tanzania after securing landing rights for kenya. 
rwanda won't join au force for burundi  via @africareview
"violence flares in djibouti, conflicting casualty tolls  via @africareview"
uk to boost nigeria troops numbers  via @africareview
burundi security forces accused of violent repression  via @africareview
burkinabe journalists face coup plot charges  via @africareview
has burundi reached the tipping point already?  via @africareview
mauritius satisfied with airport security after fake bomb scare  via @africareview
"rt @the_eastafrican: kagame defends #rwanda referendum, says there's no term limit on progress  "
kagame keeps the world guessing  via @africareview
mtn hires seven top lawyers for nigeria fine battle  via @africareview
angolans vent anger on us artiste minaj  via @africareview
kenya to push for dialogue between warring parties in burundi  
christmas carols bring solace to libya's fearful christians  
"rt @bbcafrica: ""five killed"" after nigeria police shoot biafra supporters   "
rt @bbcafrica: tanzania's president fires anti-corruption chief for 'negligence'  #bbcafricalive 
rt @the_eastafrican: kenya wins world’s leading safari destination and zanzibar leading dive destination  
rt @zeynwandati: and then we became the 1st brand in east africa to hit 1 million followers. we say thank you @ntvkenya #ntv1million 
africa today at a glance  via @africareview
standoff looms at kenya wto talks  via @africareview
anc disowns zuma removal claims  via @africareview
mandela grandson's trial set for march  via @africareview
 via @africareview
gambia declared islamic republic by president  jammeh  via @africareview
zimbabwe’s ruling party wants mugabe declared life president  via @africareview
ethiopia's grand anwar mosque hit by 'grenade attack'  via @africareview
 via @africareview
gunmen attack military bases in burundi capital  via @africareview
clashes erupt in south sudan's western equatoria  via @africareview
alarm over food insecurity in namibia  via @africareview
cote d'ivoire and france in diplomatic tiff  via @africareview
zambian president appoints new police boss  via @africareview
