text,label,,,,,,
"meet the winner of the 'elevator pitch' at the africa 2017 forum.,,,,,,,
",0,,,,,,
"which countries offer a passport without applicants having to migrate?,,,,,,,
",0,,,,,,
"here is the longlist for the 9mobile prize for literature 2017.,,,,,,,
",0,,,,,,
"#risingtogether: africa's growth depends on its young entrepreneurs.,,,,,,,
",0,,,,,,
"these are the top investment opportunities in nigeria.,,,,,,,
",0,,,,,,
"sorry,,,,,,,
",0,,,,,,
limited knowledge about trade opportunities in african countries is one of the biggest impediments to intra-african… ,0,,,,,,
"less than 30% of africa's e-commerce startups are profitable.,,,,,,,
",0,,,,,,
"@apple launches iphone x in nigeria.,,,,,,,
",0,,,,,,
"weekly economic index: the nigerian stock market,,,,,,,
",0,,,,,,
limited knowledge about trade opportunities in african countries is one of the biggest impediments to intra-african… ,0,,,,,,
"weekly economic index: the nigerian stock market,,,,,,,
",0,,,,,,
"@apple launches iphone x in nigeria.,,,,,,,
",0,,,,,,
"here is why less than 30% of africa's e-commerce startups are profitable.,,,,,,,
",0,,,,,,
"africa is doing the right thing by creating a continental free trade area.,,,,,,,
",0,,,,,,
"""now,,,,0,,,
"kellog's and tolaram group commission a 6 billion naira factory in lagos state.,,,,,,,
,,,,,,,
",0,,,,,,
"@heineken makes $100 million investment in mozambique.,,,,,,,
 ",0,,,,,,
"#icymi slaves in libya: who is to blame for the humanitarian crisis in libya?,,,,,,,
",0,,,,,,
"here is why less than 30% of africa's e-commerce startups are profitable.,,,,,,,
",0,,,,,,
"#risingtogether: africa's growth depends on its young entrepreneurs.,,,,,,,
",0,,,,,,
"if you are looking to invest in nigeria,,,,,,,
",0,,,,,,
"@afreximbank and ebe sign $500 million agreement for export support scheme.,,,,,,,
",0,,,,,,
"#risingtogether: why africa's growth depends on its young entrepreneurs.,,,,,,,
",0,,,,,,
"what you need to know about the ongoing fuel scarcity in nigeria.,,,,,,,
",0,,,,,,
do.ii designs celebrates 5th anniversary with black friday sales and a charity visit to modupe cole memorial child… ,0,,,,,,
"these are the top investment opportunities in nigeria.,,,,,,,
",0,,,,,,
"omenka to curate ""fusion of real estate,,,,,,,
 ",0,,,,,,
"what you need to know about the ongoing fuel scarcity in lagos.,,,,,,,
",0,,,,,,
"""african governments have been blamed for these migration problems,,,,,,,
slaves in libya: is it right t… ",0,,,,,,
"rt @ventureslive: women are seeing themselves more as a part of the economy and not just homemakers-- @parmindervir,,,0,,,,
"rt @ventureslive: parminder vir @parmindervir,,,,0,,,
ventures africa is live at africa 2017: driving investment for inclusive growth. follow us at @ventureslive for mor… ,0,,,,,,
"mövenpick ambassador hotel accra bags award for excellence in hospitality.,,,,,,,
",0,,,,,,
"central african republic becomes 49th african country to join @afreximbank ,,,,,,,
",0,,,,,,
"@heineken makes $100 million investment in mozambique.,,,,,,,
",0,,,,,,
"kellog's and tolaram group commission a 6 billion naira factory in lagos.,,,,,,,
",0,,,,,,
"africa is doing the right thing in creating the continental free trade area (cfta).,,,,,,,
",0,,,,,,
"here are 15 interesting photos from the recently concluded borders within road trip.,,,,,,,
",0,,,,,,
"moses motoni's arrest proves #endsars will never be enough the nigeria police force needs total reform.,,,,,,,
",0,,,,,,
"here are 15 interesting photos from the recently concluded borders within road trip.,,,,,,,
",0,,,,,,
"kellogg's and tolaram group has commissioned a 6 billion naira factory in nigeria.,,,,,,,
",0,,,,,,
"africa is doing the right thing by creating a continental free trade area (cfta).,,,,,,,
",0,,,,,,
"mövenpick ambassador hotel accra bags award for excellence in hospital category.,,,,,,,
",0,,,,,,
"#endsars might not suffice a total reform of the nigeria police force is needed. ,,,,,,,
",0,,,,,,
@jobbermandotcom released a list of the best 100 companies to work for in nigeria in 2016. do you think your employ… ,0,,,,,,
"which countries offer a passport without applicants having to migrate?,,,,,,,
",0,,,,,,
"@afdb_group launches initiative to create 25 million jobs for african youths.,,,,,,,
",0,,,,,,
"weekly economic index: naira remains stable as foreign reserve increase further.,,,,,,,
",0,0,,,,,
"""the nigeria police force is in desperate need of a reform,,0,,,,,
"""for the migrants who witnessed firsthand the horrors of being sold as a chattel,,,,,,,
"weekly economic index: naira remains stable as foreign reserve increases further.,,,,,,,
",0,,,,,,
"@heineken makes $100 million investment in mozambique.,,,,,,,
",0,0,,,,,
"in 2016,,,,,,,
"weekly economic index: naira remains stable as foreign reserve increases further.,,,,,,,
",0,,,,,,
"slaves in libya: is it right to blame the victims?,,,,,,,
",0,,,,,,
"the people vs sars: the case against nigeria's anti-robbery squad. #endsars,,,,,,,
",0,,,,,,
"@gavi approves $85 million funding to protect children against typhoid fever in developing countries.,,,,,,,
",0,,,,,,
"which countries offer a passport without applicants having to migrate?,,,,,,,
",0,,,,,,
"these are the best 100 companies in nigeria. should your employer be on this list?,,,,,,,
",0,,,,,,
"central african republic becomes the 49th african country to join @afreximbank ,,,,,,,
",0,0,,,,,
"""for mugabe and other dictators pretending to practice democracy across the continent,,,,,,,
"@gavi board approves $85 million funding to protect children against typhoid fever in developing countries.,,,,,,,
",0,,,,,,
"central african republic becomes the 49th african country to join @afreximbank.,,,,,,,
",0,,,,,,
"""a prominent line of argument is that this (the selling of africans as slaves in libya) would not have happened if… ",0,,,,,,
"here's how @visa helped the nigerian women's bobsled team to achieve their dreams.,,,,,,,
",0,,,,,,
"according to @jobbermandotcom,,,,,,,
",0,,,,,,
"which countries offer a passport without applicants having to migrate?,,,,,,,
",0,,,,,,
"franchise centre launches in nigeria to help develop africa's franchise sector.,,,,,,,
",0,,,,,,
"""a prominent line of argument is that this (the selling of africans as slaves in libya) would not have happened if… ",0,,,,,,
"@gavi board approves $85 million funding to protect children against typhoid fever in developing countries.,,,,,,,
",0,,,,,,
"central african republic becomes the 49th african country to join @afreximbank.,,,,,,,
",0,,,,,,
"here are the best 100 companies in nigeria,,,,,,,
",0,,,,,,
"here's how @visa helped the nigerian women's bobsled team to achieve their dreams.,,,,,,,
",0,,,,,,
"""the drawback to involving the army in political affairs is that they eventually begin to think and act like politi… ",0,,,,,,
"@afdb_group launches initiative to create 25million jobs for african youths.,,,,,,,
",0,,,,,,
"here are the best 100 companies in nigeria,,,,,,,
",0,,,,,,
"how @visa helped the nigerian women's bobsled team to achieve their dreams.,,,,,,,
",0,,,,,,
"after mugabe's forced resignation,,,,,,,
",0,,,,,,
"african franchise centre launches in lagos to help develop franchise sector in africa.,,,,,,,
",0,,,,,,
"afdb launches initiative to create 25 million jobs for african youths.,,,,,,,
",0,,,,,,
"which countries offer a passport without applicants having to migrate?,,,,,,,
",0,,,,,,
"the african development bank group (afdb) launches initiative to create 25 million jobs for african youths.,,,,,,,
",0,,,,,,
"""afc aims to rescue african small and medium enterprises (smes) and create prosperity on the continent..."",,,,,,,
african… ",0,,,,,,
"which countries offer a passport without applicants having to migrate? find out here.,,,,,,,
",0,0,,,,,
"""for mugabe and other dictators pretending to practice democracy across the continent,,,,,,,
"nigerians to pay more for electricity as government mulls over increasing tariffs.,,,,,,,
",0,,,,,,
"teachers hold the key to making a true difference in nigeria's educational system.,,,,,,,
",0,,,,,,
"here's how cassava is positively impacting smallholder farmers in mozambique.,,,,,,,
",0,,,,,,
"weekly economic index: nigeria's economy strengthens as oil prices reach two year high.,,,,,,,
",0,,,,,,
"according to vice-president @yemiosinbajo,,,0,,,,
"""...the removal of robert mugabe is nothing but a coup,,,0,,,,
"eritrea becomes the 48th african country to join @afreximbank ,,,,,,,
",0,,,,,,
"nigeria's weekly economic index: oil prices reach two year high.,,,,,,,
,,,,,,,
",0,,,,,,
"why sustainability makes good business sense.,,,,,,,
",0,0,,,,,
"""what is happening in zimbabwe is at best a power tussle in the ruling party,,,,,,,
"the first ever nigerian exhibition at the venice biennale.,,,,,,,
",0,,,,,,
"“do not let reality change your dreams,,,,,,,
,,,,,,,
here is the unique story of zambia… ",0,,,,,,
"""kenyatta’s win...could further alienate some parts of the country who feel they will continue to be denied politic… ",0,,,,,,
"here's how cassava is positively impacting the lives of smallholder farmers in mozambique.,,,,,,,
",0,,,,,,
"meet emmerson mnangagwa,,,,,,,
",0,,,,,,
"why the advent of a bitcoin marketplace in nigeria is important to its citizens.,,,,,,,
",0,,,,,,
"nigeria needs to invest in the training of its teachers in order to develop human capital.,,,,,,,
",0,,,,,,
"@tranter_it holds @manageengine seminar in lagos. ,,,,,,,
",0,,,,,,
"meet the speakers for the biggest luxury event of the year,,,,,,,
",0,,,,,,
"'this is africa' will remain a memorable experience for all art lovers and design enthusiasts.,,,,,,,
",0,,,,,,
"here's how cassava is positively impacting mozambican smallholder farmers.,,,,,,,
",0,,,,,,
"nigeria's exit from recession strengthens further.,,,,,,,
",0,,,,,,
"calls for secession in kenya could increase.,,,,,,,
",0,,,,,,
"'this is africa' will remain a memorable experience for all art lovers and design enthusiasts.,,,,,,,
",0,,,,,,
here is what happened when nigeria hosted the 28th international federation of international architects congress an… ,0,,,,,,
#100000followers and counting...thank you to all of our followers for helping us reach this milestone. we are grate… ,0,,,,,,
"calls for secession in kenya could gather steam following its recent supreme court decision.,,,,,,,
",0,,,,,,
"how farmers in mozambique are being positively impacted by cassava farming.,,,,,,,
",0,,,,,,
"eritrea becomes the 48th african country to join @afreximbank ,,,,,,,
",0,0,,,,,
"nigeria will be represented at the winter olympics for the first time ever,,,,,,,
"how jiji.ng is helping users build their careers.,,,,,,,
",0,0,,,,,
"""according to the report,,,,,,,
"nigeria gets a bitcoin market place. here is why this is important.,,,,,,,
",0,,,,,,
"nigerian women make history by becoming the first african team to qualify for winter olympics,,,,,,,
",0,,,,,,
palm wine and poetry night at #akefest17 ,0,,,,,,
"rt @akefestival: we can't just go writing miserable stories about africa just to get published. - @amaataaidoo ,,,,,,,
#akefest17",0,,,,,,
"rt @akefestival: and now there's the internet,,,,,,,
#akefest17",0,,,,,,
"rt @akefestival: just say no to all the problems you can be solving,,,,,,,
#akefest17",0,,,,,,
"rt @akefestival: never bother if people will like your writing. just keep writing.,,,,,,,
- @amaataaidoo ,,,,,,,
#akefest17",0,,,,,,
renowned nigerian economist bismarck rewane amd @mastercard ceo and president ajay banga begin discourse on why nig… ,0,,,,,,
"there is still uncertainty over who replaces mugabe if he steps down.,,,,,,,
",0,0,,,,,
"the stage is set for a live performance of ‘the secret lives of baba segi’s wives’,,,,,,,
"rt @akefestival: i teach a science fiction class in buffalo and with time science fiction will settle-in in nigeria academia. - @nnedi ,,,,,,,
#ak…",0,,,,,,
"“most writers don’t make their money from writing,,0,0,,,,
"“writers need to find their way and develop their own voice and style. if i had a mentor,,0,,,,,
"“i don’t believe in mentoring new writers. i think new writers need to take that time and write and focus on that,,,,,,,
a lot of creative minds have been silenced because they have been told what to write and what not to write and have… ,0,,,,,,
@nnedi says the idea for her book ‘lagoon’ was sparked [partly] by her dislike of the movie ‘district 9’ and its ne… ,0,0,,,,,
"“the word ‘afrofuturism’ is about to become mainstream once the #blackpanther movie comes out,,0,,,,,
"now,,0,,,,,
"“all novels generally are about conflict and division,,0,,,,,
"@akefestival @nnedi “beginnings of stories are very important to me,,0,,,,,
"it’s the final day of @akefestival. this a book chat with @nnedi okorafor and diane awerbuck,,,,,,,
"celebrating chinua achebe with 10 notable quotes.,,,,,,,
",0,,,,,,
"nigeria needs to invest in the training of its teachers in order to develop human capital.,,,,,,,
",0,,,,,,
"nigeria now has its own bitcoin marketplace. here is why this is important for nigerians.,,,,,,,
",0,,,,,,
"mugabe stepping down will not erase the uncertainty over who replaces him.,,,,,,,
",0,,,,,,
"nigeria needs to invest in the training of its teachers in order to develop human potential.,,,,,,,
",0,,,,,,
"here is why sustainability is good for your business.,,,,,,,
",0,,,,,,
"the african innovation foundation signs m.o.u. to drive science-led research in africa.,,,,,,,
",0,,,,,,
"rt @ventureslive: it’s day 2 at @akefestival. mara,,,0,,,,
"nigeria gets a bitcoin market. here is why this is important for nigerians.,,,,,,,
",0,,,,,,
"...and the last one.,,,,,,,
chinua achebe's pen took life and wrote it back into existence.,,,,,,,
#tbt #chinuaachebe… ",0,,,,,,
"dear chinua achebe,,,,,,,
#tbt #chinuaachebe #nigerianliterature #africa,,,,,,,
,,,,,,,
",0,,,,,,
"“among the igbo,,,0,,,,
"chinua achebe: on writing,,,,,,,
,,,,,,,
#tbt #chinuaachebe #nigerianliterature #africa,,,,,,,
,,,,,,,
",0,,,,,,
@googleafrica certainly has the right idea on how to celebrate late chinua achebe on his posthumous 87th birthday t… ,0,,,,,,
ventures africa is live at the opening ceremony of the 5th edition of @akefestival. follow @ventureslive for update… ,0,0,,,,,
"reknowned nigerian economist,,,,,,,
