text,label,,,,,,,,
"rt @ebbakalondo: .@moussafaki_m:""what is more violent than rape,,,0,,,,,,
note to editors on the african union efforts to address the plight of the african migrants in libya ,0,,,,,,,,
statement of the chairperson @auc_moussafaki of the @_africanunion commission on the american decision to recognize… ,0,,,,,,,,
"#aueu final declaration ""investing in youth for accelerated inclusive growth and sustainable developmen"". read more… ",0,,,,,,,,
update on the visit of the special envoy of the chairperson of the au commission  @moussafaki_m to #libya and subse… ,0,,,,,,,,
joint statement on the migrant situation in libya #aueu ,0,,,,,,,,
"rt @ebbakalondo: .@moussafaki_m:""we need to dismantle the criminal networks through cooperation including judicial,,0,,,,,,,
rt @ebbakalondo: .@moussafaki_m @junckereu @donaldtusk and près conde responding to media questions following the close of #aueusummit ,0,,,,,,,,
"rt @ebbakalondo: .@moussafaki_m:""my special envoy returned from tripoli yesterday and found migrants mostly from west africa living in inhu…",0,,,,,,,,
"rt @ebbakalondo: .@moussafaki_m:,,,,,,,,,
""il nous reste à franchir une autre étape tout aussi essentielle:le suivi de nos engagements et leur mise…",0,,,,,,,,
watch the 5th #aueu summit final press conference live now @  ,0,,,,,,,,
watch the 5th #aueu summit closing session live @ ,0,,,,,,,,
family photo of the 5th #aueu summit and more on our flickr account at  ,0,,,,,,,,
"peace,,0,,,,,,,
introductory remarks of european union council president @eucopresident at the opening of the 5th #aueu summit ,0,,,,,,,,
"statement of @moussafaki_m,,0,,,,,,,
"the @un @antonioguterres,,0,,,,,,,
"rt @ebbakalondo: .@paulkagame:,,,,,,,,,
""the @au_reforms are characterised by flexibility in addressing specific needs of countries while remaining…",0,,,,,,,,
young africans and europeans teamed up with @didierdrogba to meet high level officials from both continents in a bi… ,0,,,,,,,,
watch the 5th #aueu summit opening session live now @ ,0,,,,,,,,
".@federicamog: ""#aueu will be a key opportunity to strengthen political and economic ties between the two continent… ",0,,,,,,,,
#aueu @hequarteykwesi: “it is only through good governance and democracy and the rule of law that our strategic par… ,0,,,,,,,,
foreign affairs ministers of africa and europe convene in abidjan to brainstorm on joint development issues. #aueu… ,0,,,,,,,,
#aueu summit takes place against backdrop of @_africanunion reforms which call for need to ensure sustainable fundi… ,0,,,,,,,,
"5th #aueu collaboration will address issues of youth,,,,,0,,,,
rt @moussafaki_m: delighted by pres @ukenyatta's  announcement to issue visas at arrival for all africans visiting kenya. congratulations o…,0,,,,,,,,
rt @moussafaki_m: held talks with president outtara @adosolutions upon my arrival in #abidjan ahead of #aueusummit2017 to discuss last-minu…,0,,,,,,,,
rt @moussafaki_m: the deaths of 4 peacekeepers (3 nigeriens +1 burkinabé) +1 malian soldier in a terror attack in #meneka+ #mopti on 24 nov…,0,,,,,,,,
"rt @moussafaki_m: sickened by terror attack in that killed 235 worshippers in #sinai mosque,,,0,,,,,,
stay tuned for the ministerial opening session of the 5th #aueu summit live in a few minutes @ ,0,,,,,,,,
fifth african union – european union #aueu summit kicks off at senior officials level  ,0,,,,,,,,
#aueu watch the opening session of the senior officials meeting on @ ,0,,,,,,,,
#aueu partnership strives to bridge the development divide between #africa and #europe  ,0,,,,,,,,
the african union commission chairperson @moussafaki_m press encounter following his meeting with president… ,0,,,,,,,,
the conference of african ministers of communication and information technologies opens in addis ababa with a call… ,0,,,,,,,,
#auc chairperson @moussafaki_m  just concluded a very good meeting with president @emmanuelmacron of france at the… ,0,,,,,,,,
#auc chairperson @moussafaki_m discussed with president @emmanuelmacron a host of issues: preparation of the abidja… ,0,,,,,,,,
follow: the opening of the second ordinary session of the au specialized technical committee #stc on communication… ,0,,,,,,,,
"rt @moussafaki_m: ma déclaration sur la situation au #zimbabwe ,,,,,,,,,
  ",0,,,,,,,,
"rt @moussafaki_m: my statement following the resignation of president robert #mugabe of #zimbabwe,,,,,,,,,
  ",0,,,,,,,,
follow: the press conference by the #auc chairperson @moussafaki_m on the situation of african migrants in #libya l… ,0,,,,,,,,
the chairperson of the african union commission @moussafaki_m today received the chargé d'affaires of the embassy o… ,0,,,,,,,,
"the #aueu partnership based on au-eu consensus on values,,0,,,,,,,
#aueu relations are guided by the joint africa-eu strategy (jaes) which was adopted at the lisbon summit in 2007,0,,,,,,,,
youth is the central theme of the 5th #aueu summit,0,,,,,,,,
rt @moussafaki_m: my full statement on the intolerable trafficking of african migrants in libya.  the @_africanunion and all its members wi…,0,,,,,,,,
the @_africanunion & the european union will meet at their 5th summit in cote d’ivoire from 29-30 nov 2017 #aueu,0,,,,,,,,
media accreditation forms for the #aueu summit available on  ,0,,,,,,,,
watch the africa senior media dialogue 2017 @asmd2017 live now @  ,0,,,,,,,,
"rt @ebbakalondo: .@moussafaki_m:""my office is in touch with authorities in zimbabwe,,0,,,,,,,
"rt @ebbakalondo: .@moussafaki_m reinforces the centrality of role of women +the youth to promote peace,,0,,,,,,,
"rt @ebbakalondo: .@moussafaki_m headlining at @pressclubdc in washington dc to introduce @_africanunion  priorities to the dc media,,0,,,,,,,
"rt @ebbakalondo: statement by the chairperson of the african union commission @moussafaki_m  on the situation in #zimbabwe.,,,,,,,,,
",0,,,,,,,,
"rt @ebbakalondo: déclaration du président de la commission de l’union africaine @moussafaki_m  sur la situation au #zimbabwe.,,,,,,,,,
",0,,,,,,,,
"rt @hequarteykwesi: also,,0,,,,,,,
rt @hequarteykwesi: the launch of the gender and development initiative for africa #gadia is timely and significant in advocating for #gend…,0,,,,,,,,
"rt @hequarteykwesi: by 2025,,0,,,,,,,
rt @hequarteykwesi: public & private #procurements account for 30% of gdp of many countries. yet the share of #women owned-businesses is le…,0,,,,,,,,
rt @hequarteykwesi: #gender equality and #women’s empowerment is no longer optional but a #necessity if our continent is to prosper and tak…,0,,,,,,,,
"rt @ebbakalondo: @urugwirovillage: ""the ongoing institutional @_africanunion ,,,,,,,,,
reforms is a key pillar for a more assertive africa. another…",0,,,,,,,,
"rt @moussafaki_m: fruitful talks with ambassador kuang weilin,,0,,,,,,,
rt @moussafaki_m: delighted to discuss preparations leading to next year's 10th anniversary of turkish-african cooperation agreement with t…,0,,,,,,,,
rt @moussafaki_m: thanked @mfatgovtnz support to africa's quest for clean renewable energy as i bid farewell to outgoing new zealand ambass…,0,,,,,,,,
"rt @moussafaki_m: au renews its commitment to common @_icglr,,,0,,,,,,
"rt @moussafaki_m: met minister of foreign affairs,,0,,,,,,,
"rt @moussafaki_m: received the credentials of he rebecca otengo amuge,,,0,,,,,,
rt @moussafaki_m: received the credentials of incoming gambian ambassador h.e. mr. suleyman alieu jack. took opportunity to commend #gambia…,0,,,,,,,,
rt @moussafaki_m: delighted to receive the credentials of incoming cuban ambassador accredited exclusively to the au he mr angel villa hern…,0,,,,,,,,
"rt @moussafaki_m: peace&security,,,0,,,,,,
read joint statement on the visit of @kronprinsparet to the @_africanunion commission @moussafaki_m @norwayinaddis… ,0,,,,,,,,
visit of royal highnesses crown prince and princess of the kingdom of #norway to the african union commission… ,0,,,,,,,,
rt @geraldmbanda: #africa day of information in #kigali discussing positioning africa media in the  digital era.@africaontherise ,0,,,,,,,,
rt @geraldmbanda: #rgb to give over 40 awards to journalists. watch the event live on @azamtv  chanel 115.#rwandamediadialogue2017 ,0,,,,,,,,
rt @mugishaemma2: where is the africa news agency (ana) that was an initiative of aou in 1963? we need it for #agenda 2063 of the au. #rwan…,0,,,,,,,,
"rt @moussafaki_m: in #khartoum,,,0,,,,,,
rt @moussafaki_m: was absolutely delighted to be part of contagious energy of yesterday's #africayouthday celebrations here in addis. #beth…,0,,,,,,,,
"rt @moussafaki_m: fruitful discussions with pres zuma,,0,,,,,,,
rt @moussafaki_m: working with the youth to ensure youth voices are heard is at the heart of our engagement to ensure the #africawewant.  #…,0,,,,,,,,
rt @moussafaki_m: my full statement upon my arrival in south africa ,0,,,,,,,,
"rt @moussafaki_m: we will discuss peace&sec,,,,0,,,,,
"rt @nelsonkgwete: @dirco_za minister nkoana-mashabane meeting the chair of the au commission,,,0,,,,,,
rt @moussafaki_m: pleased to be in sa to consult with @governmentza authorities on issues of mutual interest. also happy to be here for 201…,0,,,,,,,,
rt @moussafaki_m: my statement following attack on @un_minusma troops.terror in africa is a global threat. we must fight it together. ,0,,,,,,,,
rt @moussafaki_m: fruitful discussion with bintou keita as she takes up asssecgen @unpeacekeeping role.a strong leader from the field ,0,,,,,,,,
communique of heads of international election observation mission on the fresh presidential elections in #kenya ,0,,,,,,,,
".@_africanunion & @un jointly urge calm,,0,,,,,,,
rt @moussafaki_m: my full statement for #africahumanrightsday reaffirming au's commitment to deepening human rights on the continent. ,0,,,,,,,,
"rt @moussafaki_m: in brazzaville for heads of state summit on intl conf of #greatlakesregion 2 discuss security,,0,,,,,,,
the @_africanunion & its member-states mobilise in support of #somalia following the terrorist attack in #mogadishu ,0,,,,,,,,
the @_africanunion executive council meets ahead of the 5th au-eu summit to exchange views on a common au position.… ,0,,,,,,,,
2nd stc session on opportunities for migration & free movement of persons in africa & mitigating challenges #rwanda ,0,,,,,,,,
rt @moussafaki_m: the @_africanunion family strongly condemns yesterday's appalling attacks in #mogadisho we stand with the people #somalia…,0,,,,,,,,
rt @ebbakalondo: .@_africanunion chair @moussafaki_m reiterates support 2 #irannucleardeal as vital intl tool in polarized world ,0,,,,,,,,
"rt @ebbakalondo: @_africanunion chairperson @moussafaki_m calls for more support to #somalia following deadly #mogadishu attack.,,,,,,,,,
",0,,,,,,,,
rt @moussafaki_m: i welcome the intra-palestinian deal signed in cairo on12oct.an important step forward for the palestinian people. ,0,,,,,,,,
"rt @moussafaki_m: i met with former president thabo mbeki to discuss the recently ended conference on the horn of africa,,0,,,,,,,
"rt @moussafaki_m: delighted to receive credentials of amb brita wagener,,0,,,,,,,
rt @moussafaki_m: delighted to welcome incoming ambassador @irlembethiopia  he sonja hyland and look forward to deepening our cooperation w…,0,,,,,,,,
rt @moussafaki_m: my full statement on the situation in #kenya  ,0,,,,,,,,
the african union looks forward to a credible and peaceful electoral process in liberia ,0,,,,,,,,
african union election observation mission #aueom led by h.e. @erastus_mwencha to #liberia ,0,,,,,,,,
"auc & @agraalliance sign mou defining auc,,0,,,,,,,
"rt @ebbakalondo: auc chairperson @moussafaki_m  shares his grief following the #lasvegasshooting attack on innocent civilians. ,,,,,,,,,
",0,,,,,,,,
"rt @moussafaki_m: le communiqué suite à la visite de travail en #rdc.,,,,,,,,,
   ",0,,,,,,,,
rt @moussafaki_m: founding president of #namibia +pan-africanist icon sam nujoma also present at inauguration ceremony of pres joao lourenc…,0,,,,,,,,
"rt @moussafaki_m: in the angolan capital,,0,,,,,,,
important to discuss findings of the biennial review of the malabo declaration @ #dreastc - auc commissioner sacko ,0,,,,,,,,
#dreastc theme: enhancing environmental sustainability & agric transformation to achieve food & nutrition security in advancing agenda 2063,0,,,,,,,,
"opening of experts session of the 2nd specialized technical committee on agric,,,0,,,,,,
working visit of the au commission chairperson @moussafaki_m to the democratic republic of congo. ,0,,,,,,,,
au commission chairperson @moussafaki_m attends historic handover in angola  ,0,,,,,,,,
