text,label,,,,,,
imagine official water channels from gok agencies has been diverted by water cartels to sell to us and now we have… ,-1,,,,,,
@ca_kenya proposes that safaricom charge uniform mobile money transfer fees across networks to help level out playi… ,1,,,,,,
"dear entrepreneur,,,,,,,
accept your past without regret,,0,,,,,
every politician has his own personal interests to fulfill behind every move he or she makes. money can buy a polit… ,0,,,,,,
"who has ever seen an honest politician? in the world over,,0,,,,,
"even if you get it back,,0,,,,,
"you cannot buy trust. trust,,,0,,,,
you cannot buy respect. respect is earned. it is a two-way traffic. you get respect by giving out respect. there is… ,0,,,,,,
"here is a list of top 20 things that money can’t buy:,,,,,,,
 #sokonews ",0,,,,,,
they say that money is the answer to everything. many entrepreneurs are getting lost by trusting too much in their… ,0,,,,,,
life is like a riddle. it is always changing and it is always full of controversy. i have seen a rich man living li… ,0,,,,,,
"dear entrepreneur,,0,,,,,
"@kenyapower @energy_ke kerosene has been hiked to 76.75 shillings per liter,-1,-1,,,,,
"@kenyapower @energy_ke according to the recent fuel prices,-1,-1,,,,,
@kenyapower @energy_ke the rise in fuel prices has been blamed for the skyrocketing cost of living for most kenyan… ,-1,,,,,,
"@kenyapower @energy_ke @energy_ke has since raised the fuel levy to 4.51 shillings,-1,-1,,,,,
"@kenyapower @energy_ke the month of january recorded the highest monthly power consumption. during the month,-1,-1,,,,,
@kenyapower those who will consume 50 units monthly will be parting with 682 shillings according to the information… ,-1,,,,,,
"@kenyapower at the end of the month,-1,,-1,,,,
@kenyapower most kenyan expected that power bills would be lower this month after it hit an all-time in january aft… ,-1,,,,,,
@kenyapower if you thought that your pockets will have a breathing space as far as power bills are concerned for th… ,-1,,,,,,
"dear kenyans,-1,,-1,,,,
@waneric74 oriena? afume yesu?,-1,,,,,,
"fresh peas,,,,,1,,
"a 110-kg bag of groundnuts has the following market prices: shs. 14,,,,,,1,
"a 90-kilogram bag of rosecoco beans is being sold as follows: 7,,,,1,,,
"the table below gives a summary of other cereals including finger millet and sorghum:,,,,,,,
 ",0,,,,,,
"a 90-kg bag of dry maize,,,,,,1,
"the 115-kilogram bag of green maize is retailing highest in mombasa at 4,,1,,,,,
the supply of green maize has gone down across the country as the dry season continues to bite slightly pushing up… ,-1,,,,,,
supply of green maize declines in most parts of the country  #sokonews ,-1,,,,,,
@chamasoft your investment group’s partner  #sokonews #chamasoftapp ,0,,,,,,
@barackobama @realdonaldtrump @justinbieber @pontifex had more than 16.7 million followers on twitter as at this mo… ,0,,,,,,
"@barackobama @realdonaldtrump @justinbieber the current president of the united states,,0,,,,,
@barackobama @realdonaldtrump obama is however still behind pop stars katy perry who has 108 million followers and… ,0,,,,,,
@barackobama the former us head of state has been a great critique of his successor @realdonaldtrump who has been c… ,0,,,,,,
president @barackobama has hit 100 million followers on twitter making him the most followed politician on earth.… ,0,,,,,,
"dear entrepreneur,,,,,,,
success is beautiful when you share with those who need your blessings. ",0,,,,,,
and not any other thing ,0,,,,,,
the number of kenyans active on social media platforms increased in 2017 according to the “state of the internet in… ,0,,,,,,
"suspected armed bandits are said to have killed at least 35 villagers in north-western nigeria.,,,,,,,
,,,,,,,
according to witne… ",0,,,,,,
a national state of emergency has been declared in ethiopia a one day after hailemariam desalegn resigned as the co… ,0,,,,,,
a campaign aiming at creating awareness to school going children about road safety has been rolled out by logistics… ,0,,,,,,
"kenya earned 8.5 billion shillings from fish exports in the last three years compared to 4,,1,,,,,
"dear entrepreneur,,,,,,,
self-discipline means doing what you should do rather than what you want to do. ",0,,,,,,
@kenyametservice @buinah ,0,,,,,,
"rt @nsekenya: in today's trading session,,1,,,,,
"rt @sokodirectory: tomorrow on  find out why the gods are angry,,0,,,,,
south africa’s new president cyril ramaphosa has come up with a list of top ministers in the government that he pla… ,0,,,,,,
"summary of top movers,,,,,,,
,,,,,,,
-safaricom limited,,,,,,,
-kenya commercial bank,,,,,,,
-barclays bank,,,,,,,
-equity group,,,,,,,
-nic bank… ",0,,,,,,
"@kcbgroup and @barclays_kenya sold 855,,,1,,,,
@safaricomltd was the top mover of the day. the telecommunication company posted a volume of 4.49 million shares.… ,1,,,,,,
"summary of top losers,,,,,,,
,,,,,,,
-uchumi supermarket,,,,,,,
-home afrika,,,,,,,
-trans-century,,,,,,,
-crowne berger,,,,,,,
-nairobi securities exchange… ",0,,,,,,
@nsekenya lost 2.50 percent at the price of 19.50 shillings per share.  #sokonews ,-1,,,,,,
@transcentury and crowne berger lost 5.04 and 4.88 percent at the price of 5.65 and 78.00 shillings per share respe… ,-1,,,,,,
the second top loser of the day was @homeafrika with 8.00 percent at the price of 1.15 shillings per share.… ,-1,,,,,,
@uchumikenya was the top loser of the day. the retailer lost 9.09 percent at the price of 3.00 shillings per share.… ,-1,,,,,,
"@sameerafrica closed the top five gainers’ table with 4.00 percent at the price of 2.60 shillings per share.,,,,,,,
,,,,,,,
summa… ",0,,,,,,
@stanchartke and @mumiassugarco gained 5.31 and 5.00 shillings per share at the price of 218.00 and 1.05 shillings… ,1,,,,,,
the second top gainer of the day was eveready east africa with 6.82 percent at the price of 2.35 shillings per shar… ,1,,,,,,
@nsekenya kakuzi opened the week as the top gainer of the day with 9.86 percent at the price of 390.00 shillings pe… ,1,,,,,,
kakuzi opens the week as top gainer of the day at the @nsekenya  #sokonews ,1,,,,,,
@genghiscapital @fitchratings @moodysinvsvc the average interbank rate declined 63bps to 4.71 percent in the week.… ,-1,,,,,,
"@genghiscapital @fitchratings on the other hand,,0,,,,,
@genghiscapital @fitchratings s&p assigned a ‘b+’ long-term issuer rating to the proposed international sovereign b… ,0,,,,,,
@genghiscapital @fitchratings revised the outlook on kenya’s issuer debt rating to stable from negative reflective… ,-1,,,,,,
“we are of the view that secondary turnover will narrow slightly in the week due to the ongoing primary sale. latel… ,1,,,,,,
the yield on the infrastructure bond (ifb) paper has dropped 40bps to average 12.00 percent at weekend.  #sokonews,-1,,,,,,
the top five traded bonds accounted for 58.04 percent of the total trading activity with the january bond issue – i… ,1,,,,,,
the subdued performance was attributed to the ongoing february primary issue whose sale will run through tuesday.… ,0,,,,,,
secondary market turnover declined 28.50 percent on a week-to-week basis to 13.36 billion shillings.… ,1,,,,,,
"however,,,0,,,,
"depressed rainfall is expected over most parts of the country,,,0,,,,
tough times ahead: depressed rainfall and more food shortages in kenya   #sokonews ,0,,,,,,
"dear entrepreneur,,,,,,,
never test the depth of a river with both feet. ",0,,,,,,
"@imfnews @afdb_group @fitchratings @worldbank the national treasury,,,,0,,,
@imfnews @afdb_group @fitchratings @worldbank the credit rating agency however retained a “stable” outlook supporte… ,0,,,,,,
"rt @jumaf3: @moodysinvsvc @kenyatreasury kenya’s public debt to gdp is estimated at 56.2% in 2017 (rising from 44.0 percent 5-years ago,-1,-1,,,,,
@imfnews @afdb_group @fitchratings @worldbank according to @moodyinvsvc more pressure is likely to mount on the gov… ,0,,,,,,
@imfnews @afdb_group @fitchratings @worldbank moody’s downgraded the government’s issuer rating to “b2” from “b1” p… ,0,,,,,,
the ever ballooning kenyan debt: is it time to start mourning?  #sokonews #cytonnreport… ,0,,,,,,
rt @jumaf3: the ever ballooning kenyan debt: is it time to start mourning?  #sokonews #cytonnreport @cytonninvest ht…,0,,,,,,
"dear entrepreneur,,,,,,,
,,,,,,,
the ship,,0,,,,,
"if he stole one,,0,,,,,
"for dog lovers,,,0,,,,
@africasokoni the new face of online shopping in kenya  #sokonews #africasokonike ,0,,,,,,
@kcbgroup @keequitybank and @coopbankenya downgraded to b2  #sokonews ,0,,,,,,
"for the last twelve months (ltm),,,,1,,,
"during the same week,-1,-1,,,,,
"last week,,1,,,,,
equities turnover decreases by 40.9% last week due to mixed trends  #sokonews #cytonnreport ,-1,,,,,,
"@cytonninvest on a ytd basis,,,1,,,,
according to @cytonninvest the depreciation was due to increased supply of the shilling and a rise in dollar demand… ,-1,,,,,,
the kenya shilling deprecated by 0.5 percent against the us dollar during the week to 101.3 shillings to the dollar… ,-1,,,,,,
"@cytonninvest the government is still behind its domestic borrowing target for the current fiscal year,,-1,,,,,
@cytonninvest the overall acceptance rate declined to 81.4 percent compared to 99.7 percent the previous week with… ,-1,,,,,,
rt @jumaf3: shilling sheds off 0.5% last week: should we start worrying?  #sokonews #cytonnreport @cytonninvest ,1,,,,,,
"according to a report released by @cytonninvest yields on the 91,,,1,,,,
"the subscription rates for the 91,,,,1,,,
"treasury bills were oversubscribed during the week,,1,,,,,
t-bills oversubscribed during the week to 140.5%  #cytonnreport #sokonews ,0,,,,,,
"dear entrepreneur,,,,,,,
one man's misfortune is another man's opportunity. don't be naive. understand how things work. h… ",0,,,,,,
rt @jumaf3: @cytonninvest the overall acceptance rate declined to 81.4 percent compared to 99.7 percent the previous week with the governme…,-1,,,,,,
"rt @jumaf3: @cytonninvest the subscription rates for the 91,-1,,,-1,,,
"rt @jumaf3: @cytonninvest treasury bills were oversubscribed during the week,,-1,,,,,
rt @jumaf3: t-bills oversubscribed during the week to 140.5%  #sokonews #cytonnreport @cytonninvest ,1,,,,,,
rt @mindsconsole: maturity is when you keep your mouth shut when you want to say something mean to someone. only people at peace with thems…,0,,,,,,
"to submit blogs in to the @bakekenya awards 2018,,0,,,,,
many entrepreneurs have failed in an attempt to establish their own brands because of not knowing the steps to maki… ,0,,,,,,
may god's forgiveness be abundant as the air we breath. may his mercy be endless like the footpaths that we take da… ,0,,,,,,
africa logistics properties (alp) has signed a long-term lease of its flagship alp north logistics warehousing comp… ,0,,,,,,
"the coca-cola company is reshaping its approach to packaging,,0,,,,,
@flyethiopian signs an agreement for strategic partnership with guinea airlines  #sokonews ,0,,,,,,
kenya’s debt repayment to hit 1 trillion shillings in 2018/19  #sokonews ,-1,,,,,,
"dear entrepreneur,,,,,,,
connect with people who've been through what you've been through. that's where your millions are. ",0,,,,,,
@tullowoilplc has announced total capital expenditure in kenya’s oil project foundational stage at usd 2.9 billion… ,-1,,,,,,
angola’s central bank said on monday it was the sole responsibility of commercial banks to sell foreign currency to… ,0,,,,,,
"nairobi is set to hold the fourth timeless women’s conference themed ‘africa’s enterprise reformation’.,,,,,,,
,,,,,,,
the 3-day… ",0,,,,,,
@gathara thank you for saying this,0,,,,,,
rt @gathara: standing up for a fellow citizen's rights is always an act of self preservation. it is in fact standing up for your own rights…,0,,,,,,
"rt @gathara: though it might be tempting to sit back and let the media and others who sucked up to gok get their just desserts,,0,,,,,
"rt @gathara: dear kenyans,,,,,,,
it is important to remember that the rift valley politicians today complaining about the arrest of alfred keter…",0,,,,,,
rt @mmnjug: watching ethiopia: who will become the next pm and how? ,0,,,,,,
"rt @mmnjug: south africa and ethiopia,,0,,,,,
kenyan leaders need to read the times ,0,,,,,,
rt @mmnjug: these are some of the world's most impressive super-yachts  ,0,,,,,,
the british american tobacco kenya said it had contributed 18 billion shillings to the government through revenues… ,1,,,,,,
"dear entrepreneur,,,,,,,
sometimes the people you expect to kick you when you're down will be the ones to help you get ba… ",0,,,,,,
"a 40-million-shilling maternity wing facility was opened in likoni sub-county,,1,,,,,
"technology is transforming education in africa at an unprecedented rate. with the rapid growth of mobile learning,,1,,,,,
"kenya’s economy is bleeding,-1,-1,,,,,
to the millennial who wants to start a business: this is what i love about you you are driven and highly ambitious… ,0,,,,,,
"dear entrepreneur,,,,,,,
sugar and salt look the same,,0,,,,,
many people have mistaken entrepreneurship to mean “setting up a business and making money” without encountering an… ,0,,,,,,
"rt @spectatorindex: bitcoin price:,,,,,,,
,,,,,,,
one year ago: $1,,,,,,,
,,,,,,,
three months ago: $8,,,,,,,
,,,,,,,
two months ago: $19,,,,,,,
,,,,,,,
one month ago: $11,,,,,,,
,,,,,,,
one we…",0,,,,,,
rt @dstv_kenya: today on #pambiolive 🔥 tune in from noon on @maishamagiceast #sundayplan ,0,,,,,,
