text,label,,,,,,,
"nancy: dyslexic children have a hard time dealing with reversals ie: 'd and b,,,0,,,,,
jane ngatia: : dyslexia cannot be cured but can be accommodated #familymatter #kbcnewshourweekend ^gm,0,,,,,,,
"jane ngatia: neural-transmission condition,,0,,,,,,
jane ngatia: dyslexia in most cases is a genetic condition  #familymatter #kbcnewshourweekend ^gm,0,,,,,,,
"jane ngatia: if dyslexia is not diagnosed as a special condition,,0,,,,,,
nancy munyi: a child with dyslexia will be identified during class sessions in most cases #familymatter #kbcnewshourweekend ^gm,0,,,,,,,
parent: i took my daughter to a psychologist after falling back in school severally but he assured me that it was n… ,0,,,,,,,
"tonight on #familymatters,,0,,,,,,
"our reporter @carolnkamau kamau explores dyslexia,,0,,,,,,
kpa  moved an inch closer to claiming their second consecutive men’s basketball premier league title following a co… ,0,,,,,,,
the two badminton players who will represent kenya at the commonwealth games in april have been selected.… ,0,,,,,,,
coast based bandari fc this evening held hosts thika united to a barren draw in their kenyan premier league match p… ,0,,,,,,,
@jkioria highlights on successive governments’ interventions that are yet to translate into tangible benefits for c… ,0,,,,,,,
"doctors from the heart gift foundation are in garissa,,0,,,,,,
a section of leaders drawn from laikipia county led by laikipia north legislator sarah korere are now asking the po… ,0,,,,,,,
leaders in lamu have vowed to unite in improving the worrying education standards in the county.… ,0,,,,,,,
members of the east africa legislative assembly have called for a speedy infrastructural improvement of the one sto… ,0,,,,,,,
the kenya institute of curriculum development says it is investigating concerns that some textbooks allegedly being… ,0,,,,,,,
mandera town is slowly getting back to life after years of endless deadly attacks by the dreaded al-shabaab militan… ,0,,,,,,,
wiper party leader  kalonzo musyoka insists that the national super alliance coalition is intact and that there is… ,0,,,,,,,
"teachers unions now want then the government to immediately recall all non local teachers in mandera,,0,,,,,,
deputy president william ruto has asked all kenyans to respect the rule of law regardless of their positions in the… ,0,,,,,,,
now on @kbcchannel1 join @rose_gakuo as she brings you the latest comprehensive new on #kbcnewshourweekend. stream… ,0,,,,,,,
kpa a game away from defending title   ^gm ,0,,,,,,,
badminton players selected to participate in commonwealth games  ^gm ,0,,,,,,,
rt @kbctelevision: teacher nduati on stage tune in now #comedyarena ,0,,,,,,,
#comedyarena ^jl ,0,,,,,,,
rt @kbctelevision: your host for today is none other than fred omondi tune in! #comedyarena ,0,,,,,,,
#comedyarena ^jl ,0,,,,,,,
rt @kbctelevision: embakasi is watching! #comedyarena ,0,,,,,,,
"where are you tuned from? ,,,,,,,,
#comedyarena ",0,,,,,,,
we have so many comedians lined up for you tonight tune in! #comedyarena ,0,,,,,,,
who is your favorite comedian on #comedyarena tune in now and watch him/her performing ^jl ,0,,,,,,,
comedian coconut will be performing on #comedyarena tune in! ,0,,,,,,,
#comedyarena ^jl ,0,,,,,,,
"rt @kbctelevision: @asambarnold will be on comedy arena tonight tune in!,,,,,,,,
#comedyarena ",0,,,,,,,
every sunday! #comedyarena ^jl ,0,,,,,,,
rt @kbctelevision: is nduthi man your favorite comedian ? tune in as from 7:30pm and watch him #comedyarena ,0,,,,,,,
#comedyarena ^jl ,0,,,,,,,
rt @comediansimba: #comedyarena,0,,,,,,,
rt @kbctelevision: @wificomedian will also be on stage tonight! tune in as from 7:30pm #comedyarena ,0,,,,,,,
#comedyarena ^jl ,0,,,,,,,
rt @kbctelevision: comedian simba will be on the show tonight leo mahubiri mtapata! 😂 #comedyarena ,0,,,,,,,
#comedyarena  ^jl ,0,,,,,,,
rt @kbctelevision: comedian matayo with his signature newspaper will be on #comedyarena @kbctelevision ,0,,,,,,,
#comedyarena ^jl ,0,,,,,,,
rt @mosese_mc: its #comedyarena o'clock.. its mwoto!! on @kbcchannel1,0,,,,,,,
#comedyarena ,0,,,,,,,
comedy arena airs every sunday as from 7:30pm only on @kbctelevision #comedyarena ,0,,,,,,,
where are you watching the show from? #comedyarena ,0,,,,,,,
are you ready for #comedyarena tune in now. ,0,,,,,,,
baadhi ya viongozi wa kaunti ya laikipia wakiongozwa na mbunge wa laikipia kaskazini  sarah korere wamewataka polis… ,0,,,,,,,
"taasisi ya ustawi wa mtaala wa elimu hapa nchini,,0,,,,,,
kiongozi wa chama cha wiper kalonzo musyoka  amewahakikishia wafwasi wa nasa kwamba muungano huo ni imara na hivyo… ,0,,,,,,,
hali ya kawaida inaendelea kurejea mjini mandera baada ya miaka kadhaa ya msururu wa mashambulizi ya kundi la kigai… ,0,,,,,,,
"vyama vya walimu vimeitaka serikali kuwahamisha mara moja kotoka mandera,,0,,,,,,
naibu rais william ruto amewataka wakenya wote kuzingatia sheria bila kujali nyadhifa zao katika jamii.… ,0,,,,,,,
jiunge naye @roncliffeodit kaika #darubiniwikendi  sasa hivi ^gm ,0,,,,,,,
dp ruto urges kenyans to respect rule of law  ^gm ,0,,,,,,,
the best show to end you weekend! #comedyarena ^jl ,0,,,,,,,
rt @kbctelevision: get to watch your best comedians tonight on #comedyarena ,0,,,,,,,
rt @kbctelevision: remember the live recording of comedy arena happens every thursday as from 6:00pm at the kasarani sportsview hotel. entr…,0,,,,,,,
rt @kbctelevision: #comedyarena ,0,,,,,,,
rt @kbctelevision: who is your favorite comedian? tune in as from 7:30pm and watch him performing  #comedyarena ,0,,,,,,,
rt @kbctelevision: alafu utakuwa unawatch show ukiwa wapi? #comedyarena ,0,,,,,,,
rt @kbctelevision: it is about talents in #comedyarena do you think you are funny? come perform and get paid ,0,,,,,,,
rt @kbctelevision: both upcoming and established comedians on one stage! #comedyarena ,0,,,,,,,
rt @kbctelevision: it is tonight as from 7:30pm tune in! #comedyarena ,0,,,,,,,
rt @kbctelevision: machakos county itakuwa locked! #comedyarena ,0,,,,,,,
"rt @sundownertv: this has been the playlist for the hope. hope you enjoyed.,,,,,,,,
,,,,,,,,
@kbcchannel1,,,,,,,,
@roymudibo,,,,,,,,
@pmuseme,,,,,,,,
@queenscalvin ",0,,,,,,,
teachers unions want non-local teachers recalled  ^gm ,0,,,,,,,
remember to send us your feedback/comments using 22162 as the sms number starting with the word arena #comedyarena… ,0,,,,,,,
comedy arena is a stand up comedy show that airs each and every sunday as from 7:30pm #comedyarena ,0,,,,,,,
it is sunday! tune in @kbctelevision and watch the best stand up comedy show. #comedyarena ,0,,,,,,,
"rt @sundownertv: playing now is a tribute to luther vandross by johnny gill,,,0,,,,,
catch your favourite comedians on @kbcchannel1 tonight #comedyarena ,0,,,,,,,
"rt @sundownertv: playing now is the song superwoman by karyn white.,,,,,,,,
,,,,,,,,
enjoy.,,,,,,,,
,,,,,,,,
@kbcchannel1,,,,,,,,
@roymudibo,,,,,,,,
@pmuseme,,,,,,,,
@queenscalvin",0,,,,,,,
tune in #comedyarena every sunday as from 7:30pm on @kbctelevision ,0,,,,,,,
"rt @sundownertv: playing now is the song don't take it personal by jermain jackson.,,,,,,,,
,,,,,,,,
enjoy.,,,,,,,,
,,,,,,,,
@kbcchannel1,,,,,,,,
@roymudibo,,,,,,,,
@pmuseme,,,,,,,,
@queenscalvin",0,,,,,,,
kicd launches investigations into reports of sub-standard quality  ^gm ,0,,,,,,,
"rt @sundownertv: playing now is the song love is the reason by bagatelle.,,,,,,,,
,,,,,,,,
enjoy.,,,,,,,,
,,,,,,,,
@kbcchannel1,,,,,,,,
@roymudibo,,,,,,,,
@pmuseme,,,,,,,,
@queenscalvin",0,,,,,,,
"rt @sundownertv: on air now is the song end of the world by skeeter davis,,,,,,,,
,,,,,,,,
enjoy.,,,,,,,,
,,,,,,,,
@kbcchannel1,,,,,,,,
@roymudibo,,,,,,,,
@pmuseme,,,,,,,,
@queenscalvin",0,,,,,,,
russian athlete suspected of failing doping test  ,0,,,,,,,
"rt @sundownertv: playing now is the song still i'm sad by boney m.,,,,,,,,
,,,,,,,,
enjoy.,,,,,,,,
,,,,,,,,
@kbcchannel1,,,,,,,,
@roymudibo,,,,,,,,
@pmuseme,,,,,,,,
@queenscalvin",0,,,,,,,
"rt @sundownertv: sundownertv register,,,,,,,,
,,,,,,,,
the show will be on air from 5pm on @kbcchannel1 featuring great music artistes and groups. where wi…",0,,,,,,,
eala members want speedy improvement of malaba border post  ^gm ,0,,,,,,,
lamu leaders lament on county’s low education standards  ^gm ,0,,,,,,,
us doctors to undertake free heart screening for children  ^gm ,0,,,,,,,
mandera slowly reviving after years of terror attacks  ^gm ,0,,,,,,,
fathers may pass ovarian cancer risk to daughters  ,0,,,,,,,
kalonzo: nasa is intact and here to stay  ^gm ,0,,,,,,,
"manchester united will play brighton and hove albion in the fa cup quarter finals,,0,,,,,,
tharakanithi governor muthomi njuki has warned traders in the county of dire consequences against those who litter… ,0,,,,,,,
a number of leaders in isiolo have lauded the composition of the current county administration saying its mirrors t… ,0,,,,,,,
leaders in lamu have vowed to unite in improving the worrying education standards in the county. #kbclunchtimenews… ,0,,,,,,,
wiper party leader  kalonzo musyoka insists that the national super alliance coalition is intact and that there is… ,0,,,,,,,
a team of us doctors is in the country to undertake free heart screening for children in three countries… ,0,,,,,,,
"now on @kbcchannel1,,0,,,,,,
isuzu motors limited launches isuzu east africa  ^gm ,0,,,,,,,
no survivors in iranian plane crash  ,0,,,,,,,
blast hits israeli troops on gaza border  ,0,,,,,,,
trump attacks fbi over florida school shooting  ,0,,,,,,,
sacred tibetan monastery hit by fire  ,0,,,,,,,
israel rebukes poland pm for holocaust remark  ,0,,,,,,,
"kenya prisons ladies volleyball team will be looking to win nothing less of a gold medal,,0,,,,,,
two badminton players will be selected tomorrow to represent the country at the commonwealth games which will be he… ,0,,,,,,,
kenyan players were at their best against their ghanain opponents as they won three straight matches on the third d… ,0,,,,,,,
catholic leader says cancer should be declared a national disaster  ^gm ,0,,,,,,,
veteran driver baldev chagger navigated by  ravi soni produced a master class performance to win the nakuru rally.… ,0,,,,,,,
defending champions kpa laboured before narrowly beating a resilient strathmore blades 51-50 points in game one of… ,0,,,,,,,
mathare united extended their unbeaten in the kenyan premier league after holding hosts ulinzi stars to a  barren d… ,0,,,,,,,
world under-20 record holder  celphine chespol will be making her debut in this year’s commonwealth games in gold c… ,0,,,,,,,
@jkioria narrates the pain of coffee farmers who are now mulling over  uprooting coffee trees in their farms in ton… ,0,,,,,,,
police in murang’a county are investigating the circumstances that led to the death of a form three student in the… ,0,,,,,,,
the national government affirmative action fund meant to uplift the vulnerable in society grassroots will be scaled… ,0,,,,,,,
a section of  turkana leaders are up in arms against a bill to be tabled in parliament that will guide in the oil s… ,0,,,,,,,
"ethiopia has declared a state of emergency,,0,,,,,,
interior cabinet secretary dr. fred matiang’i has denied that the government was  on a crackdown spree on a section… ,0,,,,,,,
the national lands commission  has given a 90 day ultimatum to those holding public land to surrender it or risk re… ,0,,,,,,,
devolution cabinet secretary eugene wamalwa has assured the senate of an improved working relationship with the gov… ,0,,,,,,,
vocal nandi hills member of parliament alfred keter  will have to cool his heels in muthaiga police station cell un… ,0,,,,,,,
join @edkabasa now on @kbcchannel1 bringing you the latest comprehensive news on #newshourwweekend. sms your feedba… ,0,,,,,,,
rt @kbcchannel1: with both upcoming and talented actors/actresses #newviojamahakamani @viojamahakamani @kbctelevision ,0,,,,,,,
rt @viojamahakamani: meru thank you for tuning in! #newviojamahakamani ,0,,,,,,,
tune in now and watch the best courtroom drama #newviojamahakamani @viojamahakamani @kbctelevision ,0,,,,,,,
now on air is #newviojamahakamani tune in @viojamahakamani,0,,,,,,,
rt @kbctelevision: vioja mahakamani airs every saturday as from 8:30pm #newviojamahakamani @viojamahakamani ,0,,,,,,,
#newviojamahakamani ^jl ,0,,,,,,,
"rt @kbctelevision: when was the last time you watched the show? tune in tonight!,,,,,,,,
#newviojamahakamani",0,,,,,,,
#newviojamahakamani ^jl ,0,,,,,,,
rt @kbctelevision: it is bigger and better #newviojamahakamani ,0,,,,,,,
#newviojamahakamani ^jl ,0,,,,,,,
rt @kbctelevision: @viojamahakamani is suitable for general family viewing tune in as from 8:30pm #newviojamahakamani ,0,,,,,,,
#newviojamahakamani ^jl ,0,,,,,,,
rt @kbctelevision: no age restriction! tune in with your family! #newviojamahakamani ,0,,,,,,,
#newviojamahakamani ^jl ,0,,,,,,,
rt @peter_santoni: @kbcchannel1 mtumishi & mchungaji are my best collabo. those guys always make me laugh laugh & laugh 😂 😂#newviojamahakam…,0,,,,,,,
remember to send in your comments and views using 22162 as the sms number starting with the word vioja… ,0,,,,,,,
world record holder chespol to make debut in commonwealth games  ^gm ,0,,,,,,,
this and every saturday #newviojamahakamani  ^jl ,0,,,,,,,
rt @kbctelevision: with completely new content and new cast. tune in each and every saturday #newviojamahakamani ,0,,,,,,,
rt @kbctelevision: the show also features both upcoming and honored kenyan actors #newviojamahakamani @viojamahakamani ,0,,,,,,,
#newviojamahakamani ^jl ,0,,,,,,,
rt @kbctelevision: you can't miss tonight's show on @kbctelevision #newviojamahakamani ,0,,,,,,,
rt @kbctelevision: chukua remote tune in @kbctelevision toa battery kwa remote then keti usubiri #newviojamahakamani kuanzia saa mbili unus…,0,,,,,,,
