text,label,,,,,
"rt @eca_official: #2017aec continues in #addisababa with participants discussing #governance,,,0,,,
"in the context of the #2017aec taking place this week,,,0,,,
"rt @tigritude: ""we cannot expect a country with $300 gdp per capital to have the same #governance system as a country with $78,,0,,,,
"""#africa needs strong democratic states with zero tolerance to corruption"". says hailemariam desalegn,,0,,,,
"and it's a wrap on #2017aec day 1! we have the papers,,,0,,,
"what is #governance? during opening ceremony of #2017aec,,0,,,,
"rt @eca_official: much of africa’s growth is explained by improved governance,,0,,,,
african economic conference has kicked off in #addisababa and we have 📸from the opening ceremony:… ,0,,,,,
"#2017eca governance costs,,,,0,,
maintaining 5% growth should be seen as a favorable development. there have been setbacks but #africa is gradually… ,0,,,,,
"#2017aec: there is no other governance mechanism in the world such as the african peer review mechanism,,0,,,,
rt @eca_official: #2017aec official opening ceremony #flickr ,0,,,,,
people focus on the 10-30% lost by corruption but people don't focus on the 70% lost by lack of skills and incompe… ,0,,,,,
"happening now: 12th edition the african economic conference kicks off in addis ababa. for official coverage,,0,,,,
"what do robots,,,0,,,
"rt @evaluationafdb: at #idev,,,,,0,
"""i used to get paid lower in former job just because i was a woman. it is different here'. mary theresa odhiambo,,0,,,,
6 years of #partnership and counting! #afdb and @wwf have renewed agreement to continue to jointly focus on… ,0,,,,,
"rt @unido: #industrialization is essential for #sustainable dev.,,,0,,,
"rt @fashionomicsadb: africa’s future is in the hands of the next generation! all about it in the newest article: ,,,,,,
,,,,,,
#…",0,,,,,
#aueu cooperation: #afdb and @eu_commission signed 5 co-financing agreements to support road infrastructure project… ,0,,,,,
#agriculture is cool and a great source of #jobs4youth. ,0,,,,,
#selfie time: members of new presidential youth advisory group pose with @akin_adesina. these young successful lead… ,0,,,,,
🛫towards making #nairobi an aviation hub! #afdb is supporting the jkia airport expansion project that will enhance… ,0,,,,,
attention african #lawyers and government officials: the alsf academy is here! new e-learning platform designed by… ,0,,,,,
"""if we fix the #youth unemployment challenge,,0,,,,
@ashishjthakkar @akin_adesina @ada_osakwe @vanessamoungar @africa2point0 @venturesafrica @marafoundation… ,0,,,,,
"private sector must be more involved in #africa's agricultural transformation,,,0,,,
#l4agforum: a peer to peer network between ministers of #agriculture and finance across #africa would allow for the… ,0,,,,,
rt @hilaryb_eorpa: #l4agforum @akin_adesina the smartphone is the most nb farm tool any farmer can have! informing training market prices g…,0,,,,,
insects don't take visas when they travel! we must work at a regional level to combat the fall armyworm 🐛and collab… ,0,,,,,
"rt @soniaborrini: ""#africa  cannot continue saying it cannot #feed itself since it has the potential to feed itself. we need to unlock this…",0,,,,,
agriculture is cool! #enableyouth wants to support young #agripreneurs to revolutionize #agriculture in #africa and… ,0,,,,,
rt @mariamyinusa: the greatest currency for national success is political will not money -@akin_adesina @afdb_group #l4agforum #abidjan,0,,,,,
"successful interventions in other countries show us that if we have the right #technology,,,0,,,
"listen up ministers of finance: what you do with #agriculture will determine your country's economic stabilization,,0,,,,
"after introduction from #afdb's vp jennifer blanke,,0,,,,
rt @ashishjthakkar: great day in #abidjan today. honored to be chairman of the presidential youth advisory group for the @afdb_group & pres…,0,,,,,
the #l4agforum is starting soon and we'll be live tweeting the opening ceremony. follow the conversation! more info… ,0,,,,,
"#africa needs to create right skills and provide funding for its young #entrepreneurs,,,0,,,
#africa is going to transform through #agribusiness says vp jennifer blanke during a session at #eabf2017 focusing… ,0,,,,,
"rt @europeaid: 🌍 europe and africa are in business! ,,,,,,
 stay tuned throughout the day for updates and follow #eabf2017 live here 👉 ",0,,,,,
#jobs4youth in #africa! that is a hot topic being discussed at the eu africa business forum #eabf2017 happening tod… ,0,,,,,
rt @fashionomicsadb: looking to prepare in leadership skills? can's miss this seminar on january 6th! info on link: ,0,,,,,
"we say no to violence against women and girls! #orangetheworld #endvawg ,,,,,,
we call for the much needed sustainable an… ",0,,,,,
"🛫boosting the aviation sector in #africa: #afdb and @iata sign #mou focusing on capacity building,,,0,,,
"@gatesafrica on that note,,0,,,,
rt @gatesafrica: mobile money services relieve extreme #poverty by enabling people to produce and sell goods and services in self-designed…,0,,,,,
#2017aec is 10 days away! this year's theme is governance for structural transformation. visit the website for more… ,0,,,,,
#results: 4.6 million farmers have seen an income increase between 2005 and 2015 in #cameroon… ,1,,,,,
we're 10 days away from #2017aec! gear up for this year's conference by watching last year's best moments!… ,0,,,,,
"rt @iata2press: ""#africa's aviation time has come!"" iata,,0,,,,
"watch last session of #iwaf2017 #live with mr. stefan atchia,,0,,,,
"5 obstacles slow down aviation and air transport ✈️ in #africa: safety,,,,0,,
"join the conversation at the ongoing third @icao world #aviation forum,,0,,,,
we were at the #iwaf2017 yesterday discussing priorities and strategies to be put in place to ensure the developmen… ,0,,,,,
"rt @celestinmonga: don’t be fooled: all countries in the world,,,0,,,
checking-in #business opportunities: a hotel in #ghana is contributing to #industrializeafrica by maximizing public… ,0,,,,,
"industry generates only $700 of gdp per capita in #africa - that's less than a third of latin america ($2,,0,,,,
#africaindustrializationday #africa's vast resources and a growth in demand for manufactured goods offer a tremendo… ,0,,,,,
rt @unido: #idda3 calls for an action-oriented programme to support africa on its path to inclusive&sustainable industrial dev! as a lead i…,0,,,,,
for a look at the structural transformations needed in #africa's industrialization process with a focus on smart in… ,0,,,,,
"rt @mimicaeu: on today's #africaindustrializationday i am looking forward,,0,,,,
from raw materials to finished products: industry adds value to an economy and generates activity all along the val… ,0,,,,,
the industry sector offers a great opportunity to improve the livelihoods of africans and #entrepreneurship needs t… ,0,,,,,
#africaindustrializationday: a growing middle class and internal market (more than 5% growth annually) fuels domest… ,0,,,,,
rt @pida_africa: today is #africaindustrializationday: infrastructure is a key enabler of #africa's industrialization. pida's goal is to bo…,0,,,,,
rt @unido: #unido & @afdb_group work jointly to accelerate support to #african countries and develop sound industrial policies towards inc…,0,,,,,
rt @oecd_centre: african governments need to integrate #entrepreneurship more fully into their #industrialisation strategies. get the full…,0,,,,,
"by 2060,,0,,,,
#goodnews on #africaindustrializationday: intra-african investment is on the rise - grew from 8% in 2003 to over 25… ,1,,,,,
"rt @unido: today is #africaindustrializationday! #industrialization is key to advance economic growth,,0,,,,
40%-80% of productivity losses in #africa are due to #energy infrastructure deficits - that includes spoiled materi… ,0,,,,,
"rt @carolndosi: africa as a continent needs to trade within itself..it should be a priority to do that,,0,,,,
#didyouknow #africa is the second most attractive investment destination in the world?  ,0,,,,,
"by 2060,,0,,,,
today we are celebrating #africaindustrializationday and examining the many ways to stimulate the sector and… ,0,,,,,
"rt @1000days: africa = the 🔑 to eradicating hunger and feeding 9b people globally by 2050,,0,,,,
rt @evaluationafdb: join the team that produced the comprehensive #evaluation of @afdb_group #development results! check out our current va…,0,,,,,
@dagrivest absolutely!,0,,,,,
industrialization strategies must include policies that support entrepreneurship. gear up for… ,0,,,,,
"rt @igdleaders: @igdleaders invites agribusiness leaders to @afdb_group #l4agforum in abidjan,,0,,,,
"by unlocking the  potential of african #entrepreneurs,,0,,,,
"rt @fashionomicsadb: read about the way designers are responding to ""not african enough"" comments  @afdb_group #make…",0,,,,,
it may be the last day of #cop23 but our efforts don't stop here! the ndc hub will allow countries to turn commitme… ,0,,,,,
"the #parisagreement is a marathon,,0,,,,
"#gameon! debate and critical thinking mark the launch of  ""grow"" #africa's emergent leadership game,,0,,,,
"from book to board game: we're at the launch of ""#grow"" africa's emergent leadership game at #afdb hq. with the goa… ",0,,,,,
#didyouknow you can start a business in #cameroon in 15 days? 10 years ago it took 45! ➕updates on the country's de… ,0,,,,,
passionate about jobs related to the #high5s? we're hiring! check out our current vacancies and how to apply at our… ,0,,,,,
#africacop23: #climatechange severely threatens #africa's food and water supplies. visit our #cop23 website for the… ,0,,,,,
"#results: can we achieve sustainable #greengrowth and #foodsecurity? yes,,0,,,,
rt @soniaborrini: africa day : now at #cop23. room 8 #africacop23 ,0,,,,,
"officially launching today at #cop23,,0,,,,
