text,label,,,,,,,,
rt @rono20bernard: @radiocitizenfm @djflashkenya #msetotamu now listening with jepchumba kutoka iten home of champions @mzaziwillytuva #mse…,0,,,,,,,,
rt @mataraezira: @radiocitizenfm @djflashkenya ktk kisii niko ndaanii mzadee ongubo ktk kisii,0,,,,,,,,
woman suspected of stealing a two-week-old baby at knh remanded for five days by a nairobi court to allow completio… ,0,,,,,,,,
"it's dangerous and illegal to drink and drive,,,,,,,,,
,,,,,,,,,
watch crazy drunk m… ",0,,,,,,,,
we are kicking off with #msetoreggaemix by @djflashkenya on #msetotamu @radiocitizenfm,0,,,,,,,,
"environment cs tobiko assessing kenya's natural forests and water towers.,,,,,,,,,
,,,,,,,,,
photo: nyaribo forest in nyeri ",0,,,,,,,,
national assembly environment committee wants gov't to revoke all logging licenses and ban logging in kenya's natur… ,0,,,,,,,,
"malindi high court upholds election of kilifi governor amason kingi,,0,,,,,,,
"#psvetting,,,,,,,,,
,,,,,,,,,
maj. gen (rtd) gordon kihalangwa,,0,,,,,,,
"terrifying health scare almost killed me – serena,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"baada ya mtoto mchanga aliyeibiwa hospitali kuu ya kenyatta kupatikana,,0,,,,,,,
kwa nini mama aibe mtoto wa mwenzake? #mjadala wa #chapakazi,0,,,,,,,,
"terrifying health scare almost killed me – serena,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
@didierdrogba club spring #cafcl surprise  ,0,,,,,,,,
daktari @ezraomollo uja uzito unaweza kupelekea mama kupata pressure kwa sababu ya hormones na sababu zingine. #chapakazi,0,,,,,,,,
tanzanian arrested at jkia en route to dubai from mwanza with sh100m smuggled gold.  ,0,,,,,,,,
daktari @ezraomollo shinikizo la damu yaani hypertension na ugonjwa wa sukari huwiana yaani mmoja akiwa na hali moj… ,0,,,,,,,,
#chapakazi dr.ezra omolo akielezea utaratibu wa kufuata kujua shinikizo la damu (hypertension) kwenye mpango wa... ,0,,,,,,,,
"@aguerosergiokun escapes punishment as @laticsofficial probe #facup crowd trouble,,,,,,,,,
 ",0,,,,,,,,
"the community killjoy is back and she's here to make everyone's life miserable.,,,,,,,,,
,,,,,,,,,
catch new episodes of... ",0,,,,,,,,
@ezraomollo: stress inaweza kukuletea hypeternsion. #kliniki ya #chapakazi,0,,,,,,,,
"environment cs tobiko currently assessing kenya's natural forests.,,,,,,,,,
,,,,,,,,,
#kenyaforests,,,,,,,,,
,,,,,,,,,
photo: aerial view of mount kenya ",0,,,,,,,,
we have over 333 kenyans jailed around the world. but we have a good track record with helping kenyans who find the… ,0,,,,,,,,
"@esmuellert_ starts treble talk as @fcbayern rout @besiktas in #uefachampionsleague,,,,,,,,,
 ",0,,,,,,,,
daktari @ezraomollo yuko studioni kwa #kliniki ya #chapakazi akiangazia hypertension. @jeridahandayi @syombuaosiany,0,,,,,,,,
kws rangers moving elephants from solio conservancy on the nyeri-laikipia border to tsavo national park over rising… ,0,,,,,,,,
"#psvetting,,,,,,,,,
,,,,,,,,,
ambassador macharia kamau,,,0,,,,,,
"the community killjoy is back and she's here to make everyone's life miserable.,,,,,,,,,
,,,,,,,,,
catch new episodes of 'nyagetiara'… ",0,,,,,,,,
foreign affairs issues travel advisory to kenyans warning them to avoid travelling to parts of the greater upper ni… ,0,,,,,,,,
leo katika #kliniki ya #chapakazi tunazungumzia shinikizo la damu yaani high blood pressure. kaa karibu na redio uj… ,0,,,,,,,,
"kenya still has access to imf's sh150 billion support kitty until end of march,,1,,,,,,,
umefika mahali pako pa kazoi leo? hebu wakilisha kwa picha. #chapakazi,0,,,,,,,,
#chapakazi umefika kazini kwako?@jeridahandayi na @syombuaosiany tayari kukuburudisha ukiendelea na kazi zako… ,0,,,,,,,,
"exit #jmbokenya,,0,,,,,,,
shukran kwa kuungana na kikosi cha #jambokenya kuanzia 5-9am sasa twaondoka na kuwapisha studioni wana #chapakazi,0,,,,,,,,
"messi-ah spoils the party for willian in chelsea stalemate,,,,,,,,,
,,,,,,,,,
@chelseafc,,,,,,,,,
@fcbarcelona,,,,,,,,,
@willianborges88… ",0,,,,,,,,
"what are you having for lunch today?,,,,,,,,,
,,,,,,,,,
how about some delicious samaki wa nazi 🐠 🍲 😋... sounds like a good plan?... ",0,,,,,,,,
"what are you having for lunch today?,,,,,,,,,
,,,,,,,,,
how about some delicious samaki wa nazi 🐠 🍲 😋... sounds like a good plan?,,,,,,,,,
,,,,,,,,,
mw… ",0,,,,,,,,
mjadala wa #jambokenya > twakuuliza kama kuna haja ya serikali kuajiali maafisa wa polisi zaidi ama kuimarisha... ,0,,,,,,,,
mjadala wa #jambokenya > twakuuliza kama kuna haja ya serikali kuajiali maafisa wa polisi zaidi ama kuimarisha mazi… ,0,,,,,,,,
rt @bettie_joy5: @igdavi @radiocitizenfm #jambokenya,0,,,,,,,,
rt @muhanji_wa: @luchivya #jambokenya elburgon tuned,0,,,,,,,,
rt @seroneikim: @luchivya @radiocitizenfm jambo luchivya nakuona tu vizuri sana napita apa jini nikielekea kazini #jambokenya,0,,,,,,,,
rt @okore_zablon: @wilbrodanyamin ayora kisii uhondo wa #jambokenya naupata,0,,,,,,,,
rt @mildred_khaoya: @kakazema nichezee dunda muyesu by pst ushindi #jambokenya,0,,,,,,,,
rt @mildred_khaoya: @wilbrodanyamin @radiocitizenfm i'm tuned from matete kabras narausha mamangu zipora jotham na mwanangu briver #jamboke…,0,,,,,,,,
rt @arimbaa: @radiocitizenfm #jambokenya magwagwa-nyamira county niko mpangoni,0,,,,,,,,
rt @chepsirhillary: @wilbrodanyamin @radiocitizenfm @luchivya kitale tuko pamoja #jambokenya,0,,,,,,,,
"rt @kapedoshem: @radiocitizenfm kutoka wanyororo b' narausha caleb ayuma,,,,,,0,,,
"rt @benkisembe1: @radiocitizenfm #jambokenya cheptais mt.elgon,,,,,,,,0,
"rt @abiudmasai: @radiocitizenfm #jambokenya nikiwa busia border rausha mke wangu virginia,,,,,0,,,,
rt @awilomarori: @radiocitizenfm from rongai diaspora tuned in #jambokenya @saburegetrude @geoffreyonkund1 @zablon_okore my brother jason a…,0,,,,,,,,
"rt @kapedoshem: @radiocitizenfm kutoka wanyororo b' rausha caleb ayuma,,,,,,0,,,
"rt @derewapunda: @wilbrodanyamin @radiocitizenfm wazito bwakire? kwa ruben tumeamka poa,,,,0,,,,,
rt @nyamoko_michael: @radiocitizenfm @luchivya @ngetichfred @wilbrodanyamin #jambokenya .landmawe tumeamka.watu wote wa kijiji cha kianyaba…,0,,,,,,,,
rt @christo62704530: @joygituro @luchivya @radiocitizenfm from eldoret anex ka mwanafunzi wa journalism evc colle niko locked 🔒 #jambokenya…,0,,,,,,,,
"rt @stephennyabera2: @wilbrodanyamin @radiocitizenfm tetra pak pamoja,,,,,,,,,
#jambokenya",0,,,,,,,,
rt @sharontanui3: @radiocitizenfm good morning: nimeamka pamoja bernard rono na sheryl jeruto #jambokenya kutoka iten,0,,,,,,,,
"rt @stephennyabera2: @radiocitizenfm tetra pak tunabarikiwa,,,,,,,,,
#jambokenya",0,,,,,,,,
rt @christo62704530: @kakazema @luchivya niko eldoret anex ndani adi tamati ya kipind aboki's family waamke fostine makori na cynthia akoth…,0,,,,,,,,
"rt @stephennyabera2: @radiocitizenfm tetra pak pamoja,,,,,,,,,
#jambokenya",0,,,,,,,,
"rt @kapedoshem: @wilbrodanyamin @radiocitizenfm kutoka wanyororo b' rausha caleb ayuma,,,,,,,0,,
"rt @felixngamia: @wilbrodanyamin @radiocitizenfm vipi kikosi,,0,,,,,,,
"rt @estheroketch: @wilbrodanyamin @radiocitizenfm ,,,,,,,,,
niko locked hapa kapsasur nandi county,,,,,,,,,
#jambokenya",0,,,,,,,,
"rt @abiudmasai: @radiocitizenfm #jambokenya nikiwa busia border niko tune na mke wangu virginia,,,,,0,,,,
"rt @domusebe: @wilbrodanyamin @radiocitizenfm #jambokenya nikiwa mumias narausha engineer humphrey shiundu,,0,,,,,,,
rt @kazendebradford: @radiocitizenfm ungwaro tuned #jambokenya,0,,,,,,,,
"rt @kapedoshem: @wilbrodanyamin @radiocitizenfm kutoka wanyororo b' rausha caleb ayuma,,,,,,0,,,
rt @chepsirhillary: @wilbrodanyamin @radiocitizenfm #jambokenya kitale tuko pamoja,0,,,,,,,,
"rt @felixngamia: @joygituro @radiocitizenfm mrng kikosi,,,,,,0,,,
rt @bonfaceatanasi4: @chepsirhillary @christo62704530 @radiocitizenfm @luchivya usifiwe baba amen amen #jambokenya,0,,,,,,,,
"rt @benkisembe1: @radiocitizenfm #jambokenya cheptais mt.elgon,,,,,,,,0,
"rt @shantelgloria0: @radiocitizenfm kutoka ochude rausha mke wangu petronila shikuku,,,,0,,,,,
rt @michaelkawony: #jambokenya  magwiji nawapata kwa njia iliyo safi nikiwa hapa karen  .,0,,,,,,,,
"rt @sharontanui3: @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala @emanyikah good morning wilbro,,0,,,,,,,
rt @japhethodondi3: @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala @emanyikah #jambokenya.wa vokoli maragoli.niko ndani kama kawa…,0,,,,,,,,
rt @japhethodondi3: @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala @emanyikah #jambokenya.wa vokoli maragoli.niko ndani kama kawa…,0,,,,,,,,
rt @domusebe: @estheroketch @joygituro @radiocitizenfm @alumasajackson1 @nebatmgorgor @oopatrobin @elikana_ezekiel @kapedoshem mumias tuned…,0,,,,,,,,
rt @titus_rutto: @wilbrodanyamin niko ndani ya #jambokenya  nikiwa iten elgeyomarakwet.salamia wazazi wangu james kipchomus na mama teriki…,0,,,,,,,,
rt @bettie_joy5: @radiocitizenfm #jambokenya  pamoja☑,0,,,,,,,,
rt @tom_ondieki: #jambokenya @radiocitizenfm @luchivya @wilbrodahnyang,0,,,,,,,,
rt @igdavi: @bettie_joy5 @radiocitizenfm #jambokenya #jambokenya,0,,,,,,,,
"#jambokenya > lost children found in kapsoet kericho. bellamy 13 years and jerry 11 years,,0,,,,,,,
rt @mukulobonface: @japhethodondi3 @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala @emanyikah kiliboti locked #jambokenya,0,,,,,,,,
rt @felixmutinda254: #jambokenya ,0,,,,,,,,
"rt @lobalogilae: @radiocitizenfm #jambokenya,,,0,,,,,,
rt @christo62704530: @kimetit_lenox @radiocitizenfm #jambokenya,0,,,,,,,,
"rt @estheroketch: @joygituro @radiocitizenfm ,,,,,,,,,
namsha,,,,,,,,,
@alumasajackson1 ,,,,,,,,,
@domusebe ,,,,,,,,,
@nebatmgorgor ,,,,,,,,,
@oopatrobin ,,,,,,,,,
@elikana_ezekiel ,,,,,,,,,
@kapedoshem…",0,,,,,,,,
"rt @domusebe: @joygituro @emanyikah @radiocitizenfm @luchivya #jambokenya nikiwa mumias narausha engineer humphrey shiundu na david walufu,,0,,,,,,,
rt @onyiego_philip: @radiocitizenfm @luchivya @wilbrodanyamin @joygituro @derewapunda @kakazema @luchivya #jambokenya utawala nimedijitika…,0,,,,,,,,
rt @chepsirhillary: @christo62704530 @radiocitizenfm @luchivya #jambokenya kitale tuned kabisa,0,,,,,,,,
"rt @kapedoshem: @radiocitizenfm kutoka wanyororo b' rausha caleb ayuma,,,,,,,0,,
"rt @kapedoshem: @benkisembe1 @radiocitizenfm #jambokenya kutoka wanyororo b' rausha caleb ayuma,,,,0,,,,,
rt @bonfaceatanasi4: @radiocitizenfm ridgeways is tuned #jambokenya,0,,,,,,,,
"rt @franklampard713: kongowea ndani ya #jambokenya ,,,,,,,,,
@radiocitizenfm",0,,,,,,,,
rt @mombokalonji: @radiocitizenfm jambo kenya tune in. #jambokenya,0,,,,,,,,
rt @japhethodondi3: @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala @emanyikah #jambokenya.wa vokoli maragoli.niko ndani kama kawa…,0,,,,,,,,
rt @simon_wamukota: @radiocitizenfm charly bongo nikiwa matunda moisbridge niko ndani #jambokenya,0,,,,,,,,
rt @geoffreywande16: @radiocitizenfm @bonfaceatanasi4 #jambokenya kihuti mukurwe-ini south ndani,0,,,,,,,,
"rt @rono20bernard: @radiocitizenfm @ngetichfred ,,,,,,,,,
jambokenya asubuhi #jambokenya niko iten home of champions @luchivya hadi tamati",0,,,,,,,,
"rt @estheroketch: @kakazema @wilbrodanyamin @radiocitizenfm ,,,,,,,,,
hapo sasa,,,,,,,,,
#jambokenya",0,,,,,,,,
rt @kapedoshem: @rono20bernard @radiocitizenfm @ngetichfred @luchivya kutoka wanyororo b' nawapata poa #jambokenya,0,,,,,,,,
"rt @emambaya: @radiocitizenfm nyabiendi catholic church,,,,,,0,,,
rt @aliceambitious: @radiocitizenfm .#jambokenya.inadiiiiii,0,,,,,,,,
rt @sherry_ke: #jambokenya good morning,0,,,,,,,,
"rt @andima_douglas: @radiocitizenfm mabroukie estate rwaka limuru,,,,,,0,,,
"rt @benkimbwereza: @radiocitizenfm,,,,,,,,,
@emanyikah,,,,,,,,,
@luchivya,,,,,,,,,
@inspektamwala,,,,,,,,,
@wilbrodanyamin,,,,,,,,,
wanakwetu hamjambo? kwema? mie kama kawa niko magong…",0,,,,,,,,
rt @silasmutiti: jogoo rd from hamza slow but moving towards cbd #jambokenya,0,,,,,,,,
rt @mwabalij: @radiocitizenfm #jambokenya,0,,,,,,,,
rt @mwabalij: #jambokenya,0,,,,,,,,
"rt @oopatrobin: @radiocitizenfm #jambokenya amukurateso inaskiza,,0,,,,,,,
rt @felixmutinda254: #jambokenya na wakenya waendelea kupoteza pesa zao kwa wanasiasa fisadi.mungu saidia.garissa inaskiza. ,0,,,,,,,,
"rt @benkisembe2: @radiocitizenfm #jambokenya cheptais mt.elgon,,0,,,,,,,
"rt @oopatrobin: @radiocitizenfm #jambokenya amukurateso inaskiza,,0,,,,,,,
rt @kiongozicharles: @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala @emanyikah niko tuned from egerton university #jambokenya,0,,,,,,,,
rt @nebatmgorgor: @radiocitizenfm wa lugari mkuyu  #uchambuziwamagazeti huo ni ufisadi wa hali ya juu hio inaka tu kama ile yangu ya elfu t…,0,,,,,,,,
"rt @oopatrobinson: @radiocitizenfm #jambokenya amukurateso inaskiza,,0,,,,,,,
rt @nebatmgorgor: @radiocitizenfm wa lugari mukuyu  #uchambuziwamagazeti huo ni ufisadi wa hali ya juu hio inaka tu kama ile yangu ya elfu…,0,,,,,,,,
"rt @oopatrobinson: @radiocitizenfm #jambokenya amukurateso inaskiza,,0,,,,,,,
rt @nebatmgorgor: @radiocitizenfm wa lugari mukuyu  #uchambuziwamagazeti huo ni ufisadi wa hali ya juu hio inaka tu kama ile yangu ya elfu…,0,,,,,,,,
rt @radiocitizenfm: the breakfast crew discussing the child theft issue live on air. where are you tuned in to #radiocitizenfm from?... htt…,0,,,,,,,,
rt @radiocitizenfm: welcome to the first hour #jambokenya right here on chemchemi ya ukweli with @luchivya @wilbrodanyamin @inspektamwala @…,0,,,,,,,,
#jambokenya > #uchambuziwamagazeti tunashangazwa na ujenzi wa lango la thamani ya  shilingi millioni 20… ,0,,,,,,,,
rt @dau_ekwenye: @emejemoses @radiocitizenfm @luchivya @inspektamwala @wilbrodanyamin @emanyikah nawapata vyema nakuru #jambokenya,0,,,,,,,,
"rt @radiocitizenfm: after the night crew,,0,,,,,,,
"rt @joygituro: after the night crew,,0,,,,,,,
"rt @wilbrodanyamin: after the night crew,,0,,,,,,,
rt @radiocitizenfm: #jambokenya > good morning and welcome to the freshest breakfast show on radio number one @radiocitizenfm,0,,,,,,,,
rt @kakazema: #jambokenya > good morning and welcome to the freshest breakfast show on radio number one @radiocitizenfm,0,,,,,,,,
rt @joygituro: #jambokenya > good morning and welcome to the freshest breakfast show on radio number one @radiocitizenfm,0,,,,,,,,
rt @wilbrodanyamin: #jambokenya > good morning and welcome to the freshest breakfast show on radio number one @radiocitizenfm,0,,,,,,,,
rt @kakazema: good morning team @radiocitizenfm it's time for the hottest breakfast show #jambokenya now taking over the airwaves,0,,,,,,,,
rt @joygituro: good morning team @radiocitizenfm it's time for the hottest breakfast show #jambokenya now taking over the airwaves,0,,,,,,,,
rt @wilbrodanyamin: good morning team @radiocitizenfm it's time for the hottest breakfast show #jambokenya now taking over the airwaves,0,,,,,,,,
rt @mzaziwillytuva: good morning team @radiocitizenfm it's time for the hottest breakfast show #jambokenya now taking over the airwaves,0,,,,,,,,
welcome to the first hour #jambokenya right here on chemchemi ya ukweli with @luchivya @wilbrodanyamin… ,0,,,,,,,,
rt @radiocitizenfm: pokea baraka za asubuhi ndani ya #jambokenya hewani @radiocitizenfm,0,,,,,,,,
rt @joygituro: pokea baraka za asubuhi ndani ya #jambokenya hewani @radiocitizenfm,0,,,,,,,,
rt @kakazema: pokea baraka za asubuhi ndani ya #jambokenya hewani @radiocitizenfm,0,,,,,,,,
rt @wilbrodanyamin: pokea baraka za asubuhi ndani ya #jambokenya hewani @radiocitizenfm,0,,,,,,,,
the breakfast crew discussing the child theft issue live on air. where are you tuned in to #radiocitizenfm from?... ,0,,,,,,,,
rt @mariengavictor: @wilbrodanyamin @radiocitizenfm #jambokenya likuyani tuned,0,,,,,,,,
rt @kakazema: ni awamu ya kwanza #jambokenya hapa @radiocitizenfm ikiwa ni wakati wa kupokea nyimbo za injili,0,,,,,,,,
rt @joygituro: ni awamu ya kwanza #jambokenya hapa @radiocitizenfm ikiwa ni wakati wa kupokea nyimbo za injili,0,,,,,,,,
rt @wilbrodanyamin: ni awamu ya kwanza #jambokenya hapa @radiocitizenfm ikiwa ni wakati wa kupokea nyimbo za injili,0,,,,,,,,
rt @okore_zablon: @joygituro @radiocitizenfm good morning too #jambokenya ayora kisii nimeamka,0,,,,,,,,
"rt @radiocitizenfm: #jambokenya kiko hewani,,,0,,,,,,
"rt @joygituro: #jambokenya kiko hewani,,,0,,,,,,
"rt @emanyikah: #jambokenya kiko hewani,,,0,,,,,,
"rt @wilbrodanyamin: #jambokenya kiko hewani,,,0,,,,,,
"rt @kakazema: #jambokenya kiko hewani,,,0,,,,,,
"rt @kapedoshem: @mzaziwillytuva @radiocitizenfm kutoka wanyororo b' narausha caleb ayuma,,,,,0,,,,
rt @radiocitizenfm: where are you tuned to @radiocitizenfm from? nairobi is listening to #jambokenya on 106.7fm,0,,,,,,,,
rt @joygituro: where are you tuned to @radiocitizenfm from? nairobi is listening to #jambokenya on 106.7fm,0,,,,,,,,
rt @kakazema: where are you tuned to @radiocitizenfm from? nairobi is listening to #jambokenya on 106.7fm,0,,,,,,,,
rt @emanyikah: beatrice mwaipaja anakuambia 'niko hapa' ndani ya awamu ya kwanza ya #jambokenya ndani ya chemchemi ya ukweli,0,,,,,,,,
rt @joygituro: beatrice mwaipaja anakuambia 'niko hapa' ndani ya awamu ya kwanza ya #jambokenya ndani ya chemchemi ya ukweli,0,,,,,,,,
rt @wilbrodanyamin: good morning and welcome to the wednesday edition of #jambokenya on radio number one,0,,,,,,,,
rt @radiocitizenfm: good morning and welcome to the wednesday edition of #jambokenya on radio number one,0,,,,,,,,
rt @kakazema: good morning and welcome to the wednesday edition of #jambokenya on radio number one,0,,,,,,,,
rt @joygituro: good morning and welcome to the wednesday edition of #jambokenya on radio number one,0,,,,,,,,
rt @emanyikah: good morning and welcome to the wednesday edition of #jambokenya on radio number one,0,,,,,,,,
rt @radiocitizenfm: shout out to all our fans across the continent and beyond! #jambokenya just went live on air with the biggest breakfast…,0,,,,,,,,
rt @wilbrodanyamin: shout out to all our fans across the continent and beyond! #jambokenya just went live on air with the biggest breakfast…,0,,,,,,,,
"rt @radiocitizenfm: kikosi cha #jambokenya kiko hewani na hivi saa ni awamu ya kwanza,,0,,,,,,,
"rt @joygituro: kikosi cha #jambokenya kiko hewani na hivi saa ni awamu ya kwanza,,0,,,,,,,
"rt @wilbrodanyamin: kikosi cha #jambokenya kiko hewani na hivi saa ni awamu ya kwanza,,0,,,,,,,
rt @emanyikah: tunakukaribisha kwenye awamu ya kwanza mpango wa #jambokenya makala ni ya jumatano hapa ndani ya @radiocitizenfm,0,,,,,,,,
"rt @esikowa21: @radiocitizenfm #jambokenya wa mt elgon kang'anga.rausha ben kisembe,,,,,,0,,,
rt @christo62704530: @radiocitizenfm morning wazito ni mwanafunzi wa journalism evc colle from eldoret anex ndani adi tamati ya kipind abok…,0,,,,,,,,
"rt @esikowa21: @radiocitizenfm #jambokenya wa mt elgon kang'anga.rausha ben kisembe,,,,,,0,,,
rt @chesingak: @radiocitizenfm #jambokenya kaboi nandi mvua tele..,0,,,,,,,,
rt @hudsonokumu: @radiocitizenfm #jambokenya tuned from naivasha,0,,,,,,,,
"rt @kapedoshem: @radiocitizenfm #jambokenya kutoka wanyororo b' rausha caleb ayuma,,,,,0,,,,
tunakukaribisha kwenye awamu ya kwanza mpango wa #jambokenya makala ni ya jumatano hapa ndani ya radio citizen fm,0,,,,,,,,
"rt @kapedoshem: @radiocitizenfm kutoka wanyororo b' rausha caleb ayuma,,,,,,,,0,
rt @okore_zablon: @kakazema #jambokenya kikosi @wilbrodanyamin @joygituro ndani ya @kbcradiotaifa ayora kisii napeperusha bendera ya #jambo…,0,,,,,,,,
"kikosi cha #jambokenya kiko hewani na hivi saa ni awamu ya kwanza,,0,,,,,,,
shout out to all our fans across the continent and beyond! #jambokenya just went live on air with the biggest breakfast crew in town,0,,,,,,,,
