text,label,,,,,
"#tradingbell,,,,,,
opening a cds account is free and is similar to opening a bank account - rose mambo @cdsckenya @cmakenya @kenyabankers",0,,,,,
the education initiatives carried by @cmakenya @cdsckenya @nsekenya and other stakeholders is bearing fruits - rose mambo #tradingbell,0,,,,,
rose mambo: we have investor education program throughout the year across the country to bring more investors in the market #tradingbell,0,,,,,
"#tradingbell,,,,,,
automation has helped us catch errand brokers who were hiding behind inefficiency and paperwork - rose mambo @cdsckenya",0,,,,,
rose mambo: strong surveillance and transparency creates trust and confidence in the market #tradingbell @thetradingbell @cmakenya @nsekenya,0,,,,,
"#tradingbell,,,,,,
automation has helped the regulator see what is happening in the market hence reducing insider trading - rose mambo @cdsckenya",0,,,,,
"rt @trendsetters_ke: the securities market in kenya dates back to 1954. #tradingbell,,,,,,
@thetradingbell @nsekenya @cdsckenya @itsawuor",0,,,,,
"rt @thetradingbell: the @cdsckenya provides clearing,,0,,,,
"automation has made so many things possible - rose mambo,,,0,,,
the automation was a game changer for the kenyan capital markets - rose mambo ceo @cdsckenya  #tradingbell @cmakenya @kenyanwalstreet,0,,,,,
"the capital market is a growing market in kenya - ms. rose mambo,,0,,,,
welcome to the #tradingbell @thetradingbell @cmakenya @cdsckenya @nse_investors @kenyanwalstreet @danrossmedia @kbcchannel1 @bd_africa,0,,,,,
rt @eminvesting: thumbs up for the great initiative... @nsekenya @cfa_ea @eminvesting ,0,,,,,
turnover rose to kes.3.1b from the previous sessions kes.564m no. of shares traded stood at 90m shares against 17.5m shares posted yesterday,1,,,,,
rt @obrienkimani: @nsekenya @cdsckenya @kbcchannel1 @juliegichuru what is the role of @cdsckenya in the securities mrket value chain ? watc…,0,,,,,
"catch ms. rose mambo,,0,,,,
"catch ms. rose mambo,,0,,,,
"some 17.5m shares valued at kes.564m were traded in 1,,,1,,,
@nsekenya and @cfa_ea sign an mou to enhance co-operation in investor education and public awareness initiatives. ,0,,,,,
"the bourse opened the week with a total of 17m shares valued at kes.394m,,-1,,,,
"rt @nurumugambi: kenyans can now buy government bonds via mobile w/ kes 3,,,,,,
#makiba #makibalaunch…",0,,,,,
@nsekenya chairman @samnkimani : m-akiba is a major milestone for our capital markets ,0,,,,,
@nsekenya @cmakenya @cdsckenya @safaricomltd @airtel_ke @cbkkenya we have made history #m-akibalaunch ,0,,,,,
@henryrotich cs @nationaltreasury:the government seeks to raise 1billion @nsekenya @cmakenya @cdsckenya @cba_group_… ,0,,,,,
rt @nurumugambi: congratulations to @ketreasury @cbkkenya @nsekenya @safaricomltd @airtel_ke @m_akiba2017 for making world history! #makiba…,0,,,,,
rt @cmakenya: we  encourage new fintech innovations in order to remain abreast with market developments.,0,,,,,
"rt @cmakenya: there is a sizeable number of fintech innovations that currently exist in the market,,0,,,,
rt @kenyabankers: national treasury cs: any kenyan with bank account and mobile money account can get @m_akiba2017. #makibalaunch ,0,,,,,
the m-akiba bond is a retail bond that has been issued by the government of kenya @nsekenya @cmakenya @cdsckenya @safaricomltd @cba_group_,0,,,,,
m-akiba stakeholders @nsekenya @cmakenya @cdsckenya #m-akibalaunch @safaricomltd @cba_group_ ,0,,,,,
@g_odundo ce @nsekenya during the main launch of m-akiba retail bond @cmakenya @cdsckenya ,0,,,,,
"rt @kenyabankers: lamin: in line with our sustainable finance initiative,,0,,,,
"some 11.9m shares valued at kes.211m were traded in 1,,,-1,,,
to our muslim brothers we wish you a happy eid ul fitr celebrations. ,0,,,,,
"some 37m shares valued at kes.863m were traded in 1,,,1,,,
rt @sainam7: @nsekenya thanks for the swift response. i can confirm they are now working.,0,,,,,
@sainam7 the above issues have already been sorted. we apologise for the inconvenience caused.,0,,,,,
"some 28.9m shares valued at kes.708m were traded in 921 deals,,-1,,,,
rt @david_indeje: kenya’s banking sector q1’2017 core eps declined by 8.6% compared to a growth of 13.6% in q1’2016 #cytonnreport ,-1,,,,,
"turnover rose to kes.1.6b from the previous sessions kes.409m,,1,,,,
"trading bell - mr. kenneth masika,,,0,,,
"trading bell - mr. terrence adembesa,,,0,,,
"trading bell - mr. muchiri wahome,,,0,,,
"trading bell - mr. rakesh rao,,,0,,,
"rt @cdsckenya: @dramishdoshi @nsekenya hi,,,,,,
kinldy contact your broker/investement bank with the new details you need updated. they will ass…",0,,,,,
"the bourse opened the week with a total of 15m shares valued at kes.409m,,-1,,,,
"week on week turnover soared by 68% to kes.5.7b on a volume of 282m shares,,1,,,,
rt @thetradingbell: many thanks for tuning in tonight & for sharing your views on the #tradingbell show. do join us again next week. blessi…,0,,,,,
rt @thetradingbell: @obrienkimani: what has been the greatest achievement for @stanlibkenya fahari i-reits so far? #tradingbell @nsekenya @…,0,,,,,
rt @thetradingbell: masika: reits market is a regulated investment vehicle by the @cmakenya hence it is transparent. #tradingbell @nse_inve…,0,,,,,
"rt @thetradingbell: masika: these properties were invested into the reit & we generated profit totals of 106m shillings,,,,,,
#tradingbell @nseke…",0,,,,,
rt @thetradingbell: @obrienkimani: what are the advantages of being on the reits market as opposed to other investment platforms? #tradingb…,0,,,,,
rt @arimusmedia: .@stanlibkenya is the only reits listed company in the region at the @nsekenya. #tradingbell @nse_investors @thetradingbel…,0,,,,,
"rt @itsawuor: income that comes to the reit is exempt from taxes.,,,,,,
~k. masika #tradingbell,,,,,,
@nsekenya @kbcchannel1 @stanlibkenya @nse_investo…",0,,,,,
rt @thetradingbell: @obrienkimani: why are companies taking long to realise the advantages  of being listed under this segment? #tradingbel…,0,,,,,
rt @thetradingbell: masika: any new product takes time to get traction. #tradingbell @obrienkimani @nse_investors @nsekenya @swiingtrade,0,,,,,
rt @thetradingbell: masika: it is a relatively expensive undertaking to bring a reit in the market. #tradingbell @nsekenya @nse_investors @…,0,,,,,
"rt @dj_notoriouscsi: a reit ,,,0,,,
rt @thetradingbell: masika: we are looking at diversifying the reit not only in terms of location but the sectors we operate in. #tradingbe…,0,,,,,
rt @thetradingbell: msika: we have invested 67%-68% since the fundraiser & we are to make another property vested in the reit by september.…,0,,,,,
rt @thetradingbell: indeed it is. thank you for sharing this. #tradingbell ,0,,,,,
rt @dj_notoriouscsi: @kirimicasperin @nsekenya @thetradingbell @kenyanwalstreet @stanlibkenya @nse_investors its the name of the program. b…,0,,,,,
@stanlibkenya fahari i-reit is the only income reit in the region says mr. kenneth masika #tradingbell @itsawuor… ,0,,,,,
@stanlinkenya ceo says they are looking at acquiring properties in other counties out of nairobi #tradingbell... ,0,,,,,
@stanlinkenya ceo says they are looking at acquiring properties in other counties out of nairobi #tradingbell… ,0,,,,,
kenneth masika: we have several properties we are looking to acquire in the near future @stanlibkenya fahari... ,0,,,,,
kenneth masika: we have several properties we are looking to acquire in the near future @stanlibkenya fahari i-reit… ,0,,,,,
at the moment @stanlibkenya fahari ireit is at 67-68% with a view of making announcements in the near future - kenneth masika #tradingbell,0,,,,,
the law stipulates that after two years of fundraising you must invest 75% into property - kenneth masika ceo... ,0,,,,,
the law stipulates that after two years of fundraising you must invest 75% into property - kenneth masika ceo… ,0,,,,,
we are looking at coming to the market later this year to fundraise the balance of ksh.9b - kenneth masika... ,0,,,,,
we are looking at coming to the market later this year to fundraise the balance of ksh.9b - kenneth masika… ,0,,,,,
when we came to the market @cmakenya gave us an approval to raise ksh.12.5b but we were able to raise ksh.3.6b -... ,-1,,,,,
when we came to the market @cmakenya gave us an approval to raise ksh.12.5b but we were able to raise ksh.3.6b - ke… ,-1,,,,,
in a couple of years you will see more reits listed @nsekenya - kenneth masika ceo @stanlibkenya #tradingbell... ,0,,,,,
in a couple of years you will see more reits listed @nsekenya - kenneth masika ceo @stanlibkenya #tradingbell… ,0,,,,,
there is a wait and see attitude for a lot of people who want to the market - kenneth masika #tradingbell @thetradingbell @arimusmedia,0,,,,,
asked about the success of reits in the market @stanlibkenya ceo says a new product takes time to get traction... ,0,,,,,
asked about the success of reits in the market @stanlibkenya ceo says a new product takes time to get traction… ,0,,,,,
this year we are working on stamp duty exemption for commercial propeties bought by the reit - kenneth masika... ,0,,,,,
this year we are working on stamp duty exemption for commercial propeties bought by the reit - kenneth masika… ,0,,,,,
reits income is tax excempt with unit holders only paying withholding tax on the distribution income says ceo... ,0,,,,,
reits income is tax excempt with unit holders only paying withholding tax on the distribution income says ceo… ,0,,,,,
@stanlibkenya ceo says reits market is a regulated investment which is a very transparent investment vehicle… ,0,,,,,
the law stipulates that we must distribute a min. 80% of the income we get - kenneth masika #tradingbell... ,0,,,,,
the law stipulates that we must distribute a min. 80% of the income we get - kenneth masika #tradingbell… ,0,,,,,
ksh.98m was distributable profits which we declared ksh.0.50 per unit for unit holders - kenneth masika... ,1,,,,,
ksh.98m was distributable profits which we declared ksh.0.50 per unit for unit holders - kenneth masika… ,1,,,,,
mr. masika: we have been in operations for 13 months in reits during which we generated a profit of ksh.106m... ,1,,,,,
mr. masika: we have been in operations for 13 months in reits during which we generated a profit of ksh.106m… ,1,,,,,
mr. masika: the properties were bought at a consolidated total price of ksh2.4b with  the bal. invested in fixed... ,1,,,,,
mr. masika: the properties were bought at a consolidated total price of ksh2.4b with  the bal. invested in fixed de… ,1,,,,,
out of ksh. 3.6b we invested in three seed properties in greenspan mall and two smaller properties - mr. masika... ,1,,,,,
out of ksh. 3.6b we invested in three seed properties in greenspan mall and two smaller properties - mr. masika… ,1,,,,,
it has been 13 months since listing @nsekenya where we raised ksh.3.6b through an ipo #tradingbell - mr. kenneth... ,1,,,,,
it has been 13 months since listing @nsekenya where we raised ksh.3.6b through an ipo #tradingbell - mr. kenneth ma… ,1,,,,,
welcome to the #tradingbell @thetradingbell @kenyanwalstreet @stanlibkenya @nse_investors @itsawuor @cdsckenya... ,0,,,,,
welcome to the #tradingbell @thetradingbell @kenyanwalstreet @stanlibkenya @nse_investors @itsawuor @cdsckenya… ,0,,,,,
"some 31.9m shares valued at kes.881m were traded in 1,,,-1,,,
"catch mr. kenneth masika,,0,,,,
"turnover rose to kes.932m from the previous sessions kes.442m,,1,,,,
"@nsekenya is at the forefront of supporting wildlife conservation as part of our csr. to partner with us,,0,,,,
rt @thetradingbell: investors use derivatives to hedge risks. #tradingbell @nsekenya @kbcchannel1 @arimusmedia @terryadembesa @obrienkimani,0,,,,,
rt @kbcchannel1: @terryadembesa dir. derivatives @nsekenya speaks to @obrienkimani on the progress of derivatives market on @kbcchannel1  #…,0,,,,,
"rt @thetradingbell: catch terrence adembesa,,0,,,,
"rt @thetradingbell: welcome to today's show of the #tradingbell  with @terryadembesa dir. derivatives @nsekenya.,,,,,,
@obrienkimani @kbcchannel1…",0,,,,,
@terryadembesa dir. derivatives @nsekenya speaks to @obrienkimani on the progress of derivatives market on… ,0,,,,,
"some 25m shares valued at kes.420m were traded in 1,,,-1,,,
"turnover rose to kes.863m from the previous sessions kes.493m,,1,,,,
"some 22.8m shares valued at kes.493m were traded in 1,,,1,,,
"the bourse opened the week with a total of 17m shares valued at kes.458m,,-1,,,,
rt @nse_investors: nse shareholders have endorsed a proposal for the creation of an employee share ownership plan (esop) unit trust @nseken…,0,,,,,
"turnover for the four day trading week stood at kes.3b on a volume of 126m shares,,-1,,,,
@nsekenya 63rd annual general meeting currently underway @kicc_kenya ,0,,,,,
"some 21m shares valued at kes.377m were traded in 1,,,-1,,,
"the bourse opened the week with a total of 19m shares valued at kes.492m,,-1,,,,
"week on week turnover stood at kes.3.9bn on a volume of 173m shares,,-1,,,,
"rt @thetradingbell: muchiri: last year,,0,,,,
"rt @thetradingbell: @obrienkimani: last month @deacons_ea mentioned closing down some stores. muchiri,,0,,,,
"rt @thetradingbell: welcome to today’s show of the #tradingbell with muchiri wahome,,0,,,,
rt @thetradingbell: muchiri: the structural change in the interest rate capping has put a strain on liquidity affecting customers. @deacons…,0,,,,,
rt @thetradingbell: muchiri: it entails looking at your units & seeing what value each is contributing to the bigger picture. #tradingbell…,0,,,,,
rt @thetradingbell: muchiri: the kenyan economy appears to be in recession & it challenges textile business performance. #tradingbell @deac…,0,,,,,
rt @thetradingbell: government has allowed direct access of epz manufacturing to local markets. #tradingbell @deacons_ea @kbcchannel1 @nsek…,0,,,,,
rt @thetradingbell: there is a deliberate effort by the ministry of industrialisation in kenya to try to bring epz companies into retail bu…,0,,,,,
rt @thetradingbell: muchiri: one needs to understand what each mall is set up to achieve thus pitch shops in malls likely to survive the fl…,0,,,,,
"rt @thetradingbell: kenya takes 85% of @deacons_ea in terms of market returns at any given time,,0,,,,
