text,label,,
"two americans,,0,
power to the polls: women's march 2.0 aims to harness trump opposition  ,0,,
diary-emerging markets economic events to mar 22  ,0,,
last major challenger to egypt's sisi calls off campaign after arrest ,0,,
rt @reuters: saudi arabia's 'camel beauty pageant' sees 12 beasts disqualified for the use of botox  via @reuterstv…,0,,
egyptian army summons ex-military chief over presidential bid ,0,,
weekend clashes during ethiopia religious festival leave seven dead ,0,,
eu says ready to support zimbabwe engage foreign lenders ,0,,
father of south african jazz hugh masekela dies aged 78 #riphughmasikela  ,0,,
south sudanese rebels demand compensation to release kenyan pilots ,0,,
'father of south african jazz' hugh masekela dies aged 78 - enca television ,0,,
breaking: 'father of  south african jazz' hugh masekela  dies aged  78 - enca tv ,0,,
#gambia arrests top jammeh generals after they return from exile ,0,,
"weah sworn in as liberian president,,0,
nigerian oil exports to slip on a barrel-per-day basis in march -survey  ,0,,
rpt-nigeria sues jp morgan for $875 mln over malabu oilfield deal  ,0,,
african markets - factors to watch on jan. 19  ,0,,
diary-emerging markets economic events to feb 27  ,0,,
"#southafrica's anc debating zuma's exit,,0,
#angola central bank governor eyes move towards kwanza float ,0,,
vtb in talks to prolong #angola's $1.5 bln loan to 10 years ,1,,
steinhoff to place shares in psg group worth around $620 million ,0,,
france condemns congolese security forces after six killed ,0,,
#kenya central bank holds main lending rate at 10.0 pct - reuters news ,0,,
imf cuts #southafrica's growth forecast for next two years ,0,,
#southafrica's anc discussed zuma's exit this week - secretary general ,0,,
#france condemns congolese security forces after six killed ,0,,
ethiopia leader rejects call for world bank arbitration in dam dispute ,0,,
#tunisia forces kill the new leader of local branch of al-qaeda ,0,,
kenya fiscal deficit to fall to  6.0 pct of gdp in 2018/19 fiscal year ,1,,
south africa's eskom approaches banks to borrow $1.7 billion ,0,,
south africa bourse may suspend trade in steinhoff bonds over results delay ,0,,
steinhoff to place shares in psg group worth around $620 million ,0,,
congolese security forces kill six while dispersing anti-kabila protest ,0,,
suspected boko haram attack in niger kills at least 4 soldiers  ,0,,
african markets - factors to watch on jan. 18  ,0,,
diary-emerging markets economic events to feb 27  ,0,,
"update 2-kidnappers abduct 2 americans,,0,
congolese security forces kill three while dispersing anti-kabila protest  ,0,,
"libya's noc announces reopening of 50,,0,
congolese security forces kill three people while dispersing anti-kabila protest  ,0,,
egypt renews contract for 12 mln barrels of iraqi crude - egpc official ,0,,
failure to launch: egypt opposition hits roadblock on path to presidency ,0,,
egypt targets 8-10 flotations of state firms over 18 months -finance minister  ,0,,
"somali president sacks mogadishu mayor,,0,
tunisian forces kill top aide of al qaeda leader in maghreb - official ,0,,
drugmaker gsk cuts back in africa to hone emerging markets model  ,0,,
african markets - factors to watch on jan. 17  ,0,,
update 1-soccer-leicester through as iheanacho scores first var goal in england ,0,,
"britain to put women at heart of peace work in iraq,,0,
"two americans,,0,
"zimbabwe tells illegal vendors to quit harare streets,,0,
airport in libya's capital reopens after closure due to clashes ,0,,
south africa's #anc to force #zuma to quit as president -enca tv ,0,,
"two americans,,0,
ex-military chief of staff to run in egyptian presidential election ,0,,
"magufuli bans registration of foreign ships in tanzania,,0,
south africa to name new #eskom head within hours -enca tv ,0,,
at least a dozen congo soldiers killed in east ,0,,
south africa's #anc to force #zuma to quit as president - enca tv  ,0,,
"un warns of ""lost generation"" in south sudan's grinding conflict  ",0,,
failure to launch: egypt opposition hits roadblock on path to presidency ,0,,
u.s. supreme court to decide legality of trump travel ban  ,0,,
"south african ministry agrees to pay state broadcaster $12,,,0
nigeria expects $700 mln from multilateral sources -dmo ,0,,
african markets - factors to watch on jan. 16 ,0,,
diary-emerging markets economic events to feb 27 ,0,,
nigeria's buhari vows to punish all those behind ethnic violence ,0,,
"former south african ""homeland"" leader #mangope dies ",0,,
#zimbabwe opposition leader roy bennett killed in u.s. helicopter crash ,0,,
"sudanese authorities detain reuters,,0,
"somali authorities say troops rescue 32 children from ""terrorist school"" ",0,,
"#malawi seeks divine intervention as drought,,0,
"sudanese authorities detain reuters,,0,
#uganda's musuveni says might resume executions ,0,,
"#egypt,,0,
"former south african ""homeland"" leader mangope dies ",0,,
south africa's num union says branch leader at lonmin unit shot dead ,0,,
"sudanese authorities detain reuters,,0,
#nigeria sues jp morgan for $875 mln over malabu oilfield deal ,0,,
#zimbabwe ruling party fires 11 mugabe allies from parliament ,0,,
zimbabwe opposition leader roy bennett killed in u.s. helicopter crash ,0,,
"boko haram ""chibok girls"" video a propaganda counter-strike,,0,
"w. africa crude-spot offers slip,,0,
nigeria summons u.s. ambassador over trump comments -foreign minister ,0,,
samsung aims to double africa's share of its revenues in five years ,0,,
volkswagen to start #rwanda car assembly in may ,0,,
"drought-hit cape town at ""point of no return"",,0,
withdrawal: this story has been withdrawn after nigeria’s presidency said the radio interview was not buhari. we ha… ,0,,
#congo armed groups uniting against president kabila: u.n. ,0,,
#zimbabwe considers compensation tribunal for former white farmers: govt document ,0,,
south african central bank holds repo rate at 6.75 pct ,0,,
zuma exit not on agenda of south african ruling party meeting: secretary-general ,0,,
"suspected boko haram suicide bombers kill 12,,0,
#kenya's first speed skier aiming for professional career  ,0,,
"#zimbabwe president says his nation is ""open for business"" ahead of davos ",0,,
de beers diamond venture to lay off at least 130 in namibia:  union ,1,,
dutch government tells highest eritrean diplomat to leave ,0,,
"kidnappers abduct 2 americans,,0,
"south africa's ramaphosa talks tough on state graft,,0,
#zimbabwe's mnangagwa says to hold elections in four to five months ,0,,
update 1-boko haram video purportedly shows some kidnapped chibok girls ,0,,
boko haram video purportedly shows some kidnapped chibok girls ,0,,
nigeria's boko haram releases video purporting to show some of remaining kidnapped chibok girls ,0,,
african markets - factors to watch on jan. 15 ,0,,
"south african regulator pursues criminal complaints against #sap,,,0
"south african regulator pursues criminal complaints against #sap,,,0
rt @alertnet: everyone's a winner? how 'impact investing' can make money - and do good  ,0,,
debutant ngidi leads #southafrica to series victory v india ,0,,
"#uganda's museveni accuses u.n. of ""preserving terrorism"" in eastern congo ",0,,
"#zimbabwe finance minister says ""bond notes"" to stay for now ",0,,
niger delta avengers say they will attack #nigeria's oil sector within days ,0,,
"south african commission says pursing criminal complaints against sap,,,0
"some 1,,,0
diary-emerging markets economic events to feb 27 ,0,,
"nigerian shi'ite leader,,,0
diary-emerging markets economic events to feb 27 ,0,,
nigeria central bank injects $262.5 million into currency market ,1,,
nigeria's exchange to be publicly listed once bill is signed ,0,,
south africa ready to fund free university education:  finmin ,0,,
"without rain,,0,
at least 20 dead as clashes shut airport in libyan capital ,0,,
seven migrants die trying to reach spain's canary islands ,0,,
#somalia's al shabaab denounces ex-spokesman as apostate who could be killed ,0,,
magistrates dismiss sex abuse case against french soldiers in africa ,0,,
south africa's rand reaches 2 1/2-year best as technical points hit ,0,,
#nigeria summons u.s. ambassador over trump comments: foreign minister ,0,,
seven migrants die trying to reach spain's canary islands ,0,,
south african court authorizes freezing of $130 mln in mckinsey case: source ,1,,
nigeria state oil firm says gas pipeline explosion has not affected supply ,0,,
african markets - factors to watch on jan. 12 ,0,,
diary-emerging markets economic events to feb 27 ,0,,
nigeria holds mass burial for 73 people killed in communal violence ,0,,
samsung aims to double africa's share of its revenues in five years ,0,,
boko haram video purportedly shows some kidnapped chibok girls #nigeria ,0,,
at least nine killed in clashes near airport in libyan capital - official ,0,,
eskom's bonds face suspension from south africa exchange ,0,,
violent protests resume in #tunisia after two days of calm ,0,,
"#madagascar cyclone death toll rises to 51,,0,
"w. africa crude-ioc books at least 4 mln barrels,,0,
"soccer-england line up nigeria,,0,
african markets - factors to watch on jan. 11 ,0,,
diary-emerging markets economic events to feb 27 ,0,,
#zambia relaxes restrictions as cholera outbreak slows. ,0,,
south africa's anc leader: zuma to be dealt with over time.  ,0,,
hundreds attend anti-austerity protests in tunis amid heavy police presence.  ,0,,
"#southafrica protests to u.s. embassy over trump ""shithole"" remark.  ",0,,
#egypt approves cabinet reshuffle ahead of elections.  ,0,,
#liberia ruling party expels president johnson sirleaf.  ,0,,
"nigerian shi'ite leader,,,0
"""late and little"" - angola gets lukewarm response to fx changes ",0,,
african markets - factors to watch on jan. 10 ,0,,
diary-emerging markets economic events to feb 27 ,0,,
nigeria political parties to select presidential candidates by oct. 7 ,0,,
islamic state affiliate claims deadly attack on u.s. troops in #niger. ,0,,
"#southafrica ""open for investment"",,0,
"volkswagen plans to double output from kenya plant,,0,
nigeria's buhari blames communal violence on population growth ,0,,
afreximbank taps islamic finance to support africa trade ,0,,
diary-emerging markets economic events to feb 23 ,0,,
texas couple sentenced to jail for enslaving nigerian woman ,0,,
"africa calls trump racist after ""shithole"" remark ",0,,
zambian army enters slum after riots over cholera controls- state radio  #zambia ,0,,
zambian army enters slum after riots over cholera controls- state radio ,0,,
"trump comment on ""shithole countries"" extremely offensive to #southafrica,,0,
south african regulator reviewing volatile share trading ,0,,
nigerian regulators set deadline for 9mobile takeover bid ,0,,
#zambia slum residents riot over rules to curb cholera outbreak ,0,,
trump questions taking immigrants from 'shithole countries' - sources ,0,,
#nigeria holds mass burial for 73 people killed in communal violence ,0,,
"nigeria foreign reserves reach $40.4 bln,,1,
"w. africa crude-tenders dominate,,0,
update 1-communal violence kills 83 in nigeria since dec. 31 ,0,,
nigeria restores supply of gas on pipeline affected by fire - state oil firm ,0,,
migrants risk death crossing alps to reach france ,0,,
"soldiers loot arms,,0,
